customer_id,complaint_date,complaint_category,severity,comment,escalated,resolved,resolution_time_days
CUST0002850,2024-01-02,Technician No-Show,2,I would like to update my contact details and mailing address please.,0,1,12
CUST0002851,2024-08-25,Meter Issue,1,Impressed with how quickly the power was restored after the storm.,0,1,0
CUST0002851,2024-11-18,Connection Issue,1,I want to compliment your team. My problem was fixed within 24 hours.,0,1,4
CUST0002851,2024-09-19,Billing Error,4,My direct debit was taken twice this month and nobody has fixed it yet.,0,0,0
CUST0002851,2024-01-18,Service Outage,3,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,5
CUST0002851,2024-12-07,Contract Dispute,3,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0002851,2024-10-04,Contract Dispute,4,I am not happy with the service. My issue has been going on for too long.,1,1,1
CUST0002853,2024-05-03,Payment Problem,5,Cancel everything. I am done with this company. Moving to the competition.,0,1,0
CUST0002854,2024-04-12,Disconnection Threat,3,Please update my email address on file.,0,1,23
CUST0002855,2024-03-14,Service Outage,1,I am moving to a new address and need to transfer my account.,0,1,0
CUST0002855,2024-08-06,Payment Problem,4,The technician was supposed to come between 8 and 12 but never showed up.,1,0,0
CUST0002855,2024-01-10,Technician No-Show,4,I have been overcharged for the third time this year. I want a full refund and I want out.,1,0,0
CUST0002855,2024-10-16,Account Error,4,I have been a customer for years but the service quality has declined.,0,1,3
CUST0002855,2024-03-16,Disconnection Threat,4,Your website is difficult to use and I cannot find my account information.,1,0,0
CUST0002856,2024-11-14,Account Error,3,I need a copy of my bill from last month for my records.,0,1,12
CUST0002856,2024-03-24,Billing Error,2,Can you confirm my current contract end date please?,0,1,1
CUST0002857,2024-09-27,Service Outage,4,Your website is difficult to use and I cannot find my account information.,0,0,0
CUST0002857,2024-08-27,Billing Error,5,Cancel everything. I am done with this company. Moving to the competition.,0,0,0
CUST0002857,2024-01-27,Payment Problem,3,I am moving to a new address and need to transfer my account.,0,1,3
CUST0002857,2024-04-17,Contract Dispute,4,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,0,0,0
CUST0002857,2024-01-03,Rate Increase,2,I would like to update my contact details and mailing address please.,1,1,9
CUST0002857,2024-04-07,Technician No-Show,4,I have been a customer for years but the service quality has declined.,1,1,8
CUST0002858,2024-04-11,Billing Error,4,I have been a customer for years but the service quality has declined.,1,1,4
CUST0002858,2024-08-09,Contract Dispute,2,I appreciate the quick response to my query. Everything was sorted out.,0,1,7
CUST0002858,2024-08-01,Rate Increase,2,I need a copy of my bill from last month for my records.,0,1,9
CUST0002858,2024-04-19,Disconnection Threat,2,I received a letter about a rate change and want to understand it.,0,1,11
CUST0002858,2024-01-28,Technician No-Show,4,My meter reading was wrong again and my bill is inflated because of it.,1,1,1
CUST0002858,2024-09-25,Contract Dispute,4,Your company is a disgrace. I have been without power for 48 hours and nobody cares.,1,0,0
CUST0002858,2024-09-19,Poor Customer Service,3,I am disappointed with how my complaint was handled last time.,0,1,6
CUST0002859,2024-12-13,Billing Error,5,Cancel everything. I am done with this company. Moving to the competition.,1,0,0
CUST0002859,2024-05-23,Rate Increase,3,Can you explain the different tariff plans available to me?,0,1,0
CUST0002859,2024-11-22,Meter Issue,3,I am disappointed with how my complaint was handled last time.,0,1,1
CUST0002862,2024-02-04,Account Error,4,I am filing a formal complaint. This level of service is completely unacceptable.,1,1,1
CUST0002862,2024-03-20,High Bill,1,I need a copy of my bill from last month for my records.,0,1,0
CUST0002863,2024-06-20,Disconnection Threat,5,Your company is a disgrace. I have been without power for 48 hours and nobody cares.,1,0,0
CUST0002863,2024-09-25,Account Error,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,2
CUST0002863,2024-10-27,Poor Customer Service,1,What is the process for switching to a smart meter?,0,1,9
CUST0002863,2024-12-21,Rate Increase,2,I received a letter about a rate change and want to understand it.,0,1,4
CUST0002864,2024-05-04,Connection Issue,1,I appreciate the quick response to my query. Everything was sorted out.,0,1,2
CUST0002864,2024-02-08,Connection Issue,1,I am calling to inquire about my current bill and payment options.,0,1,15
CUST0002864,2024-09-26,High Bill,3,I am moving to a new address and need to transfer my account.,0,1,0
CUST0002865,2024-06-01,Contract Dispute,4,I have been overcharged for the third time this year. I want a full refund and I want out.,0,1,3
CUST0002865,2024-12-10,Connection Issue,1,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0002865,2024-05-28,Account Error,3,I need a copy of my bill from last month for my records.,0,1,6
CUST0002866,2024-04-11,Service Outage,4,I am contacting the regulator. This is negligent and dangerous.,1,1,0
CUST0002866,2024-04-14,High Bill,3,I need to schedule a meter reading appointment for next week.,0,1,8
CUST0002866,2024-09-18,Billing Error,1,I received a letter about a rate change and want to understand it.,0,1,6
CUST0002866,2024-12-22,Contract Dispute,1,I would like to update my contact details and mailing address please.,1,1,7
CUST0002866,2024-03-19,Connection Issue,4,My direct debit was taken twice this month and nobody has fixed it yet.,1,0,0
CUST0002867,2024-06-03,Poor Customer Service,4,I tried the online chat but the bot could not understand my question.,0,0,0
CUST0002867,2024-02-20,Poor Customer Service,4,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,1
CUST0002868,2024-03-26,Service Outage,5,Your automated system is a joke. I have been on hold for two hours.,1,0,0
CUST0002868,2024-12-20,Contract Dispute,1,The new online portal is much better than the old one. Well done.,0,1,0
CUST0002868,2024-11-27,High Bill,3,Can someone explain the charges on my latest statement?,0,1,3
CUST0002868,2024-05-02,High Bill,4,I feel like new customers get better deals while loyal customers are ignored.,1,0,0
CUST0002868,2024-08-03,Payment Problem,1,I would like to set up a direct debit for my monthly payments.,0,1,6
CUST0002868,2024-04-19,Account Error,3,I received a letter about a rate change and want to understand it.,0,1,2
CUST0002868,2024-04-21,Disconnection Threat,3,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,6
CUST0002868,2024-12-24,Connection Issue,5,Your automated system is a joke. I have been on hold for two hours.,0,0,0
CUST0002868,2024-07-14,Contract Dispute,2,Thank you for the courtesy credit on my account. Much appreciated.,0,1,6
CUST0002868,2024-02-26,High Bill,2,Great experience with customer service today. Very helpful staff.,0,1,0
CUST0002869,2024-12-11,Contract Dispute,2,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,20
CUST0002869,2024-11-28,Disconnection Threat,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,6
CUST0002869,2024-06-21,Contract Dispute,5,I am filing a formal complaint. This level of service is completely unacceptable.,1,1,0
CUST0002869,2024-03-02,Service Outage,4,Worst customer experience I have ever had. I will be switching providers.,1,0,0
CUST0002870,2024-01-20,Service Outage,4,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,0
CUST0002870,2024-06-10,Technician No-Show,3,I am moving to a new address and need to transfer my account.,0,1,25
CUST0002870,2024-11-11,Meter Issue,3,Can you confirm my current contract end date please?,0,1,4
CUST0002870,2024-09-26,Technician No-Show,3,I want to check if there are any maintenance works planned in my area.,1,1,8
CUST0002870,2024-08-06,Contract Dispute,3,I would like to update my contact details and mailing address please.,0,1,6
CUST0002870,2024-07-20,Payment Problem,1,I would like to know my current energy consumption for this quarter.,0,1,0
CUST0002870,2024-07-21,Contract Dispute,2,I need to schedule a meter reading appointment for next week.,0,1,1
CUST0002872,2024-03-18,Disconnection Threat,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,1,0
CUST0002872,2024-04-16,Poor Customer Service,2,I want to check if there are any maintenance works planned in my area.,0,1,4
CUST0002872,2024-05-13,Disconnection Threat,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,0,0
CUST0002873,2024-05-04,Rate Increase,4,"Three technicians, three no-shows. I have taken time off work for nothing.",0,0,0
CUST0002873,2024-03-08,Disconnection Threat,2,I have been with you for 10 years and the service keeps getting better.,0,1,3
CUST0002876,2024-10-27,Contract Dispute,3,Can you confirm my current contract end date please?,0,1,6
CUST0002876,2024-07-03,Rate Increase,1,Thank you for the courtesy credit on my account. Much appreciated.,0,1,3
CUST0002876,2024-01-11,High Bill,5,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,4
CUST0002876,2024-08-15,Service Outage,4,Disgusting service. My elderly mother was left without heating because of your incompetence.,1,0,0
CUST0002876,2024-11-12,Payment Problem,2,I would like to know my current energy consumption for this quarter.,0,1,3
CUST0002877,2024-11-18,Billing Error,1,Thank you for the proactive communication about the planned outage.,0,1,1
CUST0002877,2024-10-15,Payment Problem,3,What is the process for switching to a smart meter?,0,1,0
CUST0002877,2024-05-01,Disconnection Threat,1,Can you explain the different tariff plans available to me?,1,1,2
CUST0002877,2024-09-15,Service Outage,1,I need to schedule a meter reading appointment for next week.,0,1,7
CUST0002877,2024-09-15,Poor Customer Service,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,1
CUST0002877,2024-10-25,Disconnection Threat,2,Can you confirm my current contract end date please?,0,1,0
CUST0002877,2024-09-13,Connection Issue,4,I am disappointed with how my complaint was handled last time.,1,0,0
CUST0002878,2024-11-10,Connection Issue,2,Can someone explain the charges on my latest statement?,0,1,2
CUST0002878,2024-11-05,High Bill,2,Can someone explain the charges on my latest statement?,0,1,3
CUST0002878,2024-10-23,Meter Issue,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,1,8
CUST0002878,2024-02-13,Contract Dispute,4,I am not happy with the service. My issue has been going on for too long.,1,0,0
CUST0002880,2024-07-07,Meter Issue,3,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,12
CUST0002880,2024-10-24,Rate Increase,5,Worst customer experience I have ever had. I will be switching providers.,0,1,0
CUST0002880,2024-01-13,Meter Issue,1,I need a copy of my bill from last month for my records.,0,1,0
CUST0002880,2024-09-25,Rate Increase,1,I need to report a street light that is not working near my property.,0,1,1
CUST0002880,2024-07-27,High Bill,4,Your website is difficult to use and I cannot find my account information.,1,0,0
CUST0002880,2024-09-21,Connection Issue,2,What is the process for switching to a smart meter?,0,1,2
CUST0002880,2024-04-23,Service Outage,3,I need to schedule a meter reading appointment for next week.,0,1,2
CUST0002881,2024-09-12,Billing Error,3,I am disappointed with how my complaint was handled last time.,1,1,7
CUST0002881,2024-09-18,Poor Customer Service,2,Can you confirm my current contract end date please?,0,1,7
CUST0002883,2024-04-02,Disconnection Threat,3,Please update my email address on file.,0,1,1
CUST0002883,2024-05-27,Disconnection Threat,3,The new rate increase is excessive and was not communicated properly.,0,1,0
CUST0002883,2024-02-25,Meter Issue,2,The new online portal is much better than the old one. Well done.,0,1,3
CUST0002884,2024-10-18,Service Outage,1,Can someone explain the charges on my latest statement?,0,1,2
CUST0002884,2024-07-23,Contract Dispute,3,Please update my email address on file.,0,1,5
CUST0002884,2024-12-06,Service Outage,3,I need a copy of my bill from last month for my records.,0,1,6
CUST0002885,2024-09-15,Disconnection Threat,2,I need a copy of my bill from last month for my records.,0,1,7
