customer_id,customer_name,age,gender,region,service_type,contract_type,dwelling_type,account_tenure_months,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0003129,Customer_3129,46,Female,Northeast,Gas,Residential,House,43,1,0,1,Medium,Own,1
CUST0003130,Customer_3130,38,Female,West,Water,Small Business,Condo,1,0,1,1,Medium-High,Own,1
CUST0003131,Customer_3131,43,Female,Midwest,Water,Residential,House,39,1,1,3,Medium-High,Own,1
CUST0003132,Customer_3132,44,Female,Southeast,Dual Fuel,Prepaid,Townhouse,3,0,0,6,Medium,Own,0
CUST0003133,Customer_3133,19,Female,Northwest,Electricity,Commercial,Mobile Home,2,1,1,5,Medium,Rent,0
CUST0003134,Customer_3134,67,Male,Northwest,Multi-Utility,Small Business,Apartment,46,1,1,5,Medium-High,Rent,0
CUST0003135,Customer_3135,45,Male,Northwest,Electricity,Commercial,Condo,36,1,1,3,Low,Own,0
CUST0003136,Customer_3136,51,Female,Northeast,Multi-Utility,Commercial,House,81,0,1,5,Medium,Other,0
CUST0003137,Customer_3137,59,Female,West,Electricity,Residential,Condo,26,0,1,2,Medium,Other,0
CUST0003138,Customer_3138,29,Male,Midwest,Gas,Commercial,House,27,1,1,1,Low,Rent,0
CUST0003139,Customer_3139,52,Female,Southeast,Electricity,Residential,House,44,0,1,5,High,Rent,1
CUST0003140,Customer_3140,40,Female,Southeast,Electricity,Residential,Condo,14,1,1,2,Medium-High,Own,0
CUST0003141,Customer_3141,57,Other,West,Dual Fuel,Small Business,Condo,1,1,0,4,Low,Own,1
CUST0003142,Customer_3142,18,Female,Midwest,Water,Small Business,Condo,9,1,0,4,High,Own,1
CUST0003143,Customer_3143,43,Male,Northeast,Multi-Utility,Residential,Apartment,9,0,0,2,Medium,Rent,0
CUST0003144,Customer_3144,35,Male,Northwest,Gas,Residential,Condo,14,1,0,2,Medium,Rent,1
CUST0003145,Customer_3145,51,Male,Northwest,Gas,Small Business,Townhouse,103,1,1,2,Low,Rent,0
CUST0003146,Customer_3146,52,Male,West,Electricity,Residential,Mobile Home,58,1,0,4,Medium-High,Rent,1
CUST0003147,Customer_3147,34,Female,Southeast,Multi-Utility,Small Business,Townhouse,98,1,1,1,Medium-High,Own,0
CUST0003148,Customer_3148,34,Female,Northwest,Gas,Small Business,Townhouse,236,0,1,3,Low,Rent,1
CUST0003149,Customer_3149,43,Female,Southeast,Water,Residential,Condo,20,1,1,4,Low,Own,0
CUST0003150,Customer_3150,31,Female,Southeast,Gas,Residential,Apartment,9,1,0,2,Medium,Own,0
CUST0003151,Customer_3151,57,Male,West,Gas,Small Business,House,29,0,1,1,Medium-High,Own,0
CUST0003152,Customer_3152,39,Male,Southwest,Multi-Utility,Residential,House,76,0,0,2,Medium-High,Own,0
CUST0003153,Customer_3153,18,Male,Southwest,Electricity,Residential,Townhouse,22,0,1,2,Medium,Rent,1
CUST0003154,Customer_3154,39,Male,Southwest,Electricity,Residential,Townhouse,25,1,1,3,Medium-High,Own,1
CUST0003155,Customer_3155,29,Female,Midwest,Electricity,Residential,Condo,5,1,1,6,Medium-High,Rent,1
CUST0003156,Customer_3156,20,Male,West,Water,Residential,Apartment,19,0,1,1,Medium-High,Rent,1
CUST0003157,Customer_3157,26,Male,Southeast,Electricity,Residential,House,17,1,1,5,Medium,Own,1
CUST0003158,Customer_3158,46,Male,Northwest,Electricity,Small Business,House,15,1,1,3,Low,Own,1
CUST0003159,Customer_3159,64,Female,Midwest,Electricity,Small Business,Apartment,78,1,0,4,Medium-High,Own,0
CUST0003160,Customer_3160,49,Male,Southwest,Gas,Commercial,Apartment,2,1,1,5,Medium-High,Own,1
CUST0003161,Customer_3161,35,Female,Northeast,Gas,Residential,Mobile Home,128,1,1,3,Low,Own,0
CUST0003162,Customer_3162,51,Male,Midwest,Electricity,Residential,House,1,1,1,1,Medium,Own,1
CUST0003163,Customer_3163,38,Female,Midwest,Multi-Utility,Small Business,Apartment,104,0,1,1,Medium,Own,0
CUST0003164,Customer_3164,34,Male,West,Multi-Utility,Small Business,Apartment,28,1,1,4,Medium,Own,0
CUST0003165,Customer_3165,27,Female,Northwest,Electricity,Small Business,Mobile Home,43,1,1,2,Medium,Own,0
CUST0003166,Customer_3166,18,Female,Midwest,Water,Small Business,Townhouse,7,0,0,3,Medium,Rent,0
CUST0003167,Customer_3167,39,Female,Northwest,Gas,Small Business,Apartment,38,0,1,3,Medium,Rent,0
CUST0003168,Customer_3168,47,Female,West,Electricity,Residential,Mobile Home,76,0,0,2,Medium,Own,0
CUST0003169,Customer_3169,43,Male,Northeast,Electricity,Small Business,Apartment,5,1,0,4,Medium-High,Rent,0
CUST0003170,Customer_3170,38,Male,Southeast,Gas,Small Business,House,4,1,1,4,Low,Own,1
CUST0003171,Customer_3171,30,Male,Southeast,Gas,Prepaid,Apartment,13,1,0,3,Medium-High,Own,1
CUST0003172,Customer_3172,54,Female,Southwest,Electricity,Small Business,House,6,1,1,2,Low,Own,1
CUST0003173,Customer_3173,25,Male,Southwest,Dual Fuel,Small Business,Condo,4,0,1,2,Medium,Rent,0
CUST0003174,Customer_3174,56,Male,Northeast,Gas,Residential,Mobile Home,40,1,1,3,Medium,Own,0
CUST0003175,Customer_3175,29,Female,Southeast,Water,Commercial,Townhouse,8,0,0,4,Medium-High,Own,0
CUST0003176,Customer_3176,33,Female,Southwest,Electricity,Prepaid,House,39,0,0,3,Medium-High,Rent,0
CUST0003177,Customer_3177,22,Male,Northwest,Gas,Small Business,House,71,0,1,6,Low,Other,0
CUST0003178,Customer_3178,37,Female,Midwest,Electricity,Small Business,House,38,0,1,1,Medium,Own,0
CUST0003179,Customer_3179,59,Female,West,Gas,Residential,House,4,0,0,6,Medium,Own,0
CUST0003180,Customer_3180,52,Male,Southwest,Water,Small Business,House,30,0,0,4,Medium-High,Rent,0
CUST0003181,Customer_3181,59,Male,Northeast,Water,Small Business,Apartment,18,1,0,4,Medium,Own,0
CUST0003182,Customer_3182,52,Female,Southeast,Electricity,Small Business,Condo,15,0,0,2,Medium-High,Own,1
CUST0003183,Customer_3183,28,Female,Northeast,Water,Residential,Townhouse,13,0,1,3,Medium-High,Rent,0
CUST0003184,Customer_3184,40,Male,West,Multi-Utility,Small Business,House,95,1,1,4,Medium-High,Rent,1
CUST0003185,Customer_3185,33,Male,West,Gas,Residential,House,48,1,1,4,High,Own,0
CUST0003186,Customer_3186,64,Female,Northeast,Electricity,Small Business,House,5,0,1,2,High,Rent,1
CUST0003187,Customer_3187,27,Female,Southwest,Water,Residential,House,23,0,0,2,Medium-High,Rent,1
CUST0003188,Customer_3188,58,Female,Southwest,Electricity,Small Business,Apartment,13,1,1,4,High,Own,0
CUST0003189,Customer_3189,58,Male,Southeast,Dual Fuel,Residential,House,137,1,1,5,Low,Own,1
CUST0003190,Customer_3190,72,Male,Northwest,Gas,Residential,Condo,137,0,0,3,Low,Own,1
CUST0003191,Customer_3191,38,Female,Southeast,Electricity,Small Business,Townhouse,13,0,1,2,Medium,Rent,0
CUST0003192,Customer_3192,55,Male,Midwest,Electricity,Residential,Apartment,15,1,1,5,High,Rent,0
CUST0003193,Customer_3193,79,Other,Northwest,Electricity,Small Business,Condo,32,1,1,4,Medium-High,Own,0
CUST0003194,Customer_3194,35,Female,Midwest,Dual Fuel,Commercial,House,23,1,1,2,Medium,Rent,1
CUST0003195,Customer_3195,21,Male,Southeast,Electricity,Prepaid,Townhouse,8,0,1,1,Medium-High,Rent,1
CUST0003196,Customer_3196,18,Female,Northwest,Gas,Residential,House,38,0,1,4,Low,Own,1
CUST0003197,Customer_3197,55,Male,Northwest,Multi-Utility,Commercial,House,14,1,0,2,Medium,Rent,0
CUST0003198,Customer_3198,18,Female,Midwest,Electricity,Residential,House,38,1,0,1,Medium,Rent,1
CUST0003199,Customer_3199,39,Male,Northeast,Gas,Commercial,House,17,0,1,3,Low,Own,0
CUST0003200,Customer_3200,51,Male,Southwest,Gas,Small Business,Apartment,43,1,0,2,Medium,Rent,0
CUST0003201,Customer_3201,47,Female,Northwest,Gas,Residential,Mobile Home,39,0,1,2,Medium-High,Own,0
CUST0003202,Customer_3202,51,Female,Northwest,Electricity,Residential,Townhouse,25,1,1,3,Medium-High,Own,1
CUST0003203,Customer_3203,48,Male,Midwest,Electricity,Residential,Apartment,43,0,0,4,Low,Rent,1
CUST0003204,Customer_3204,64,Female,Northwest,Gas,Small Business,Apartment,22,1,1,2,Medium,Rent,0
CUST0003205,Customer_3205,30,Male,Midwest,Multi-Utility,Residential,Condo,4,1,1,1,Medium-High,Other,0
CUST0003206,Customer_3206,34,Male,Northeast,Electricity,Small Business,Townhouse,7,1,0,3,High,Own,0
CUST0003207,Customer_3207,33,Male,Northwest,Electricity,Small Business,Condo,10,1,1,1,High,Own,1
CUST0003208,Customer_3208,57,Male,West,Electricity,Prepaid,Apartment,2,0,1,4,Low,Own,0
CUST0003209,Customer_3209,58,Male,Southeast,Dual Fuel,Commercial,Condo,44,1,0,6,Medium,Rent,1
CUST0003210,Customer_3210,51,Male,Northeast,Electricity,Residential,Condo,16,0,0,4,Medium,Own,0
CUST0003211,Customer_3211,62,Male,West,Dual Fuel,Small Business,House,3,1,0,2,Medium,Rent,1
CUST0003212,Customer_3212,27,Male,Northeast,Electricity,Commercial,House,61,0,0,2,Medium-High,Own,0
CUST0003213,Customer_3213,70,Male,Southwest,Multi-Utility,Commercial,Condo,41,1,0,2,Low,Own,1
CUST0003214,Customer_3214,67,Female,Northeast,Gas,Residential,Townhouse,21,1,1,2,High,Own,0
CUST0003215,Customer_3215,56,Male,Northeast,Water,Residential,Apartment,10,0,0,2,Medium-High,Rent,1
CUST0003216,Customer_3216,71,Female,Southwest,Electricity,Residential,Mobile Home,5,1,0,1,Medium,Own,1
CUST0003217,Customer_3217,20,Female,Northwest,Water,Residential,House,22,1,0,5,Medium-High,Own,0
CUST0003218,Customer_3218,37,Female,Southeast,Electricity,Residential,Apartment,77,1,1,5,Medium,Own,1
CUST0003219,Customer_3219,33,Female,West,Electricity,Residential,Apartment,7,0,1,3,Medium-High,Rent,1
CUST0003220,Customer_3220,55,Female,Midwest,Electricity,Small Business,Mobile Home,30,1,1,1,High,Rent,0
CUST0003221,Customer_3221,29,Male,Southeast,Dual Fuel,Residential,House,117,1,1,4,Medium,Other,1
CUST0003222,Customer_3222,56,Female,Northeast,Water,Small Business,Apartment,36,0,1,1,Medium-High,Own,0
CUST0003223,Customer_3223,65,Female,Midwest,Gas,Residential,House,20,1,1,1,Low,Own,1
CUST0003224,Customer_3224,55,Female,Southwest,Gas,Commercial,Apartment,45,1,0,2,Medium,Own,1
CUST0003225,Customer_3225,49,Female,Southeast,Electricity,Commercial,Townhouse,62,1,0,3,Medium-High,Rent,1
CUST0003226,Customer_3226,30,Male,Northwest,Dual Fuel,Small Business,House,32,1,0,2,Low,Own,0
CUST0003227,Customer_3227,32,Female,West,Water,Commercial,Townhouse,73,1,1,2,Low,Rent,1
CUST0003228,Customer_3228,63,Female,Southeast,Water,Residential,Mobile Home,26,1,0,1,Low,Own,0
CUST0003229,Customer_3229,56,Male,Southeast,Gas,Small Business,House,63,0,0,5,Medium,Rent,1
CUST0003230,Customer_3230,44,Male,Northwest,Multi-Utility,Residential,Townhouse,109,0,1,2,Medium-High,Own,1
CUST0003231,Customer_3231,38,Female,Midwest,Dual Fuel,Residential,House,25,1,1,2,High,Own,1
CUST0003232,Customer_3232,18,Female,Southwest,Gas,Residential,House,33,0,1,3,Medium,Rent,1
CUST0003233,Customer_3233,28,Female,Northwest,Electricity,Small Business,Condo,33,1,1,1,Low,Own,0
CUST0003234,Customer_3234,73,Female,Southwest,Gas,Residential,Condo,54,1,1,3,Medium,Rent,1
CUST0003235,Customer_3235,25,Male,Northwest,Gas,Small Business,Apartment,62,0,1,2,Low,Rent,0
CUST0003236,Customer_3236,47,Male,Southeast,Electricity,Residential,House,1,0,1,3,Low,Own,0
CUST0003237,Customer_3237,60,Male,Southwest,Electricity,Commercial,Mobile Home,47,1,1,3,Medium-High,Own,1
CUST0003238,Customer_3238,26,Male,Midwest,Gas,Small Business,Condo,55,0,0,4,High,Own,0
CUST0003239,Customer_3239,47,Male,Midwest,Gas,Residential,House,43,1,1,2,High,Own,0
CUST0003240,Customer_3240,59,Male,West,Gas,Residential,Apartment,45,0,0,3,Low,Own,1
CUST0003241,Customer_3241,45,Female,Southwest,Electricity,Commercial,House,1,1,1,6,Low,Own,0
CUST0003242,Customer_3242,85,Female,West,Water,Residential,House,21,0,1,4,Medium,Rent,0
CUST0003243,Customer_3243,19,Male,Northwest,Gas,Residential,Apartment,61,0,0,6,Medium,Own,0
CUST0003244,Customer_3244,60,Male,Northeast,Electricity,Small Business,Apartment,97,0,1,5,Medium-High,Own,0
CUST0003245,Customer_3245,42,Male,Midwest,Electricity,Residential,House,9,0,0,3,Medium,Own,0
CUST0003246,Customer_3246,56,Female,Southeast,Dual Fuel,Residential,Townhouse,31,1,1,2,Low,Rent,0
CUST0003247,Customer_3247,51,Male,Midwest,Water,Residential,House,58,1,1,4,Medium,Own,1
CUST0003248,Customer_3248,34,Male,Northeast,Electricity,Residential,Apartment,50,0,0,4,High,Own,0
CUST0003249,Customer_3249,48,Female,Southeast,Multi-Utility,Residential,House,34,0,1,3,Medium,Own,1
CUST0003250,Customer_3250,18,Female,Southwest,Electricity,Residential,Apartment,1,1,0,4,Medium-High,Rent,1
CUST0003251,Customer_3251,54,Male,Southwest,Multi-Utility,Residential,House,46,1,1,3,Medium,Own,0
CUST0003252,Customer_3252,49,Male,Midwest,Electricity,Residential,Condo,53,1,1,3,Medium-High,Rent,0
CUST0003253,Customer_3253,54,Male,Southeast,Electricity,Prepaid,Apartment,46,0,1,3,Low,Own,0
CUST0003254,Customer_3254,60,Female,Northwest,Gas,Small Business,House,52,1,1,1,Medium-High,Rent,1
CUST0003255,Customer_3255,50,Female,Southeast,Electricity,Small Business,House,20,1,0,5,Medium-High,Rent,0
CUST0003256,Customer_3256,47,Male,West,Gas,Residential,Apartment,182,0,1,5,Low,Rent,0
CUST0003257,Customer_3257,31,Female,Northeast,Water,Residential,House,53,1,0,3,Low,Rent,0
CUST0003258,Customer_3258,34,Male,Southwest,Dual Fuel,Commercial,Apartment,31,1,1,2,Medium,Own,1
CUST0003259,Customer_3259,62,Male,Midwest,Gas,Small Business,Apartment,97,1,0,1,Medium-High,Own,0
CUST0003260,Customer_3260,66,Male,Southeast,Gas,Residential,Condo,85,1,1,1,Medium-High,Rent,0
CUST0003261,Customer_3261,41,Female,Southwest,Electricity,Residential,Mobile Home,60,1,1,1,Medium-High,Own,0
CUST0003262,Customer_3262,45,Male,Midwest,Electricity,Residential,Apartment,29,0,0,2,Medium-High,Own,1
CUST0003263,Customer_3263,31,Male,Southwest,Gas,Commercial,Townhouse,26,0,0,2,Medium,Rent,1
CUST0003264,Customer_3264,62,Male,Midwest,Electricity,Residential,Townhouse,14,1,0,2,Medium-High,Own,0
CUST0003265,Customer_3265,54,Male,Southwest,Water,Small Business,Mobile Home,10,1,1,4,Low,Own,1
CUST0003266,Customer_3266,74,Female,Northwest,Gas,Small Business,House,25,1,0,6,Low,Rent,0
CUST0003267,Customer_3267,31,Male,West,Electricity,Prepaid,Townhouse,31,1,0,2,Medium,Rent,0
CUST0003268,Customer_3268,39,Male,Northeast,Gas,Commercial,Mobile Home,10,1,1,3,Medium-High,Rent,1
CUST0003269,Customer_3269,48,Female,Southwest,Electricity,Residential,Apartment,92,1,0,6,Medium-High,Rent,0
CUST0003270,Customer_3270,54,Female,Northeast,Gas,Small Business,House,29,1,1,5,Medium-High,Own,0
CUST0003271,Customer_3271,41,Female,Southwest,Water,Small Business,Mobile Home,26,1,1,2,Medium,Rent,0
CUST0003272,Customer_3272,31,Female,Southeast,Gas,Small Business,Condo,20,1,1,2,Medium,Rent,0
CUST0003273,Customer_3273,58,Male,West,Electricity,Commercial,Apartment,2,1,1,2,Medium,Own,1
CUST0003274,Customer_3274,55,Female,Northwest,Water,Commercial,Townhouse,77,1,0,2,Low,Rent,0
CUST0003275,Customer_3275,31,Female,West,Electricity,Residential,House,13,0,0,3,Medium-High,Own,0
CUST0003276,Customer_3276,65,Male,Northeast,Water,Residential,House,37,0,1,2,Low,Own,0
CUST0003277,Customer_3277,62,Female,Southeast,Gas,Small Business,Apartment,33,1,0,4,Low,Own,0
CUST0003278,Customer_3278,47,Male,Midwest,Gas,Residential,Apartment,31,0,1,2,Medium-High,Rent,0
CUST0003279,Customer_3279,46,Other,West,Dual Fuel,Residential,Townhouse,26,0,1,4,Low,Own,0
CUST0003280,Customer_3280,53,Female,Northwest,Water,Residential,Apartment,7,1,1,2,Medium-High,Own,0
CUST0003281,Customer_3281,32,Female,Southeast,Electricity,Commercial,Townhouse,11,0,0,3,Medium-High,Rent,0
CUST0003282,Customer_3282,45,Female,Southeast,Electricity,Residential,House,26,1,1,3,Medium-High,Own,1
CUST0003283,Customer_3283,18,Female,Northeast,Dual Fuel,Small Business,Apartment,56,0,1,4,Low,Own,1
CUST0003284,Customer_3284,58,Male,Northwest,Electricity,Residential,House,20,0,1,2,Low,Own,1
CUST0003285,Customer_3285,21,Male,Southeast,Gas,Residential,Apartment,8,1,1,2,Medium-High,Own,1
CUST0003286,Customer_3286,67,Male,Southeast,Water,Residential,Townhouse,3,1,1,2,Medium,Own,1
CUST0003287,Customer_3287,40,Male,Midwest,Gas,Residential,House,39,0,1,3,High,Rent,1
CUST0003288,Customer_3288,41,Female,Northeast,Water,Commercial,Townhouse,19,1,1,1,Low,Own,1
CUST0003289,Customer_3289,35,Male,Northeast,Water,Commercial,House,4,1,1,3,Medium-High,Rent,0
CUST0003290,Customer_3290,40,Male,Northwest,Water,Small Business,House,40,1,0,1,Low,Other,0
CUST0003291,Customer_3291,66,Female,Southeast,Dual Fuel,Residential,House,8,1,0,2,Medium,Rent,0
CUST0003292,Customer_3292,18,Female,Midwest,Gas,Residential,Condo,25,0,0,4,High,Rent,0
CUST0003293,Customer_3293,64,Male,Southwest,Gas,Residential,House,13,1,0,3,Medium-High,Rent,1
CUST0003294,Customer_3294,50,Male,West,Gas,Residential,Condo,96,0,0,2,Medium-High,Other,1
CUST0003295,Customer_3295,26,Male,Northeast,Water,Residential,Condo,9,0,1,3,Medium,Rent,0
CUST0003296,Customer_3296,28,Female,Midwest,Dual Fuel,Small Business,House,19,1,1,4,High,Own,0
CUST0003297,Customer_3297,70,Male,Northwest,Electricity,Residential,Apartment,115,1,1,2,Medium-High,Rent,0
CUST0003298,Customer_3298,30,Female,Midwest,Electricity,Residential,Apartment,13,1,0,2,Low,Rent,0
CUST0003299,Customer_3299,27,Male,Southeast,Multi-Utility,Commercial,Mobile Home,37,0,1,3,Low,Own,1
CUST0003300,Customer_3300,62,Male,West,Gas,Residential,House,13,1,1,6,Low,Rent,1
CUST0003301,Customer_3301,50,Female,Northeast,Electricity,Commercial,House,4,1,1,2,Low,Own,1
CUST0003302,Customer_3302,30,Male,Southwest,Water,Prepaid,Apartment,35,1,1,4,High,Own,1
CUST0003303,Customer_3303,48,Male,Southeast,Multi-Utility,Residential,Condo,89,0,1,5,Medium,Own,1
CUST0003304,Customer_3304,29,Male,Northeast,Dual Fuel,Residential,Condo,21,1,1,3,Medium,Own,0
CUST0003305,Customer_3305,61,Female,Northwest,Water,Small Business,Mobile Home,35,0,1,2,Medium,Own,0
CUST0003306,Customer_3306,60,Female,Northeast,Electricity,Residential,Townhouse,33,1,1,4,Medium,Rent,0
CUST0003307,Customer_3307,52,Male,Midwest,Dual Fuel,Residential,House,19,1,1,1,Medium,Own,1
CUST0003308,Customer_3308,50,Male,West,Gas,Small Business,Apartment,34,0,1,2,Low,Own,0
CUST0003309,Customer_3309,71,Male,Southwest,Dual Fuel,Residential,Condo,10,0,1,2,Low,Rent,0
CUST0003310,Customer_3310,44,Female,West,Electricity,Residential,Mobile Home,17,0,0,2,Medium-High,Own,1
CUST0003311,Customer_3311,27,Female,Midwest,Electricity,Small Business,House,21,1,0,2,Medium,Rent,0
CUST0003312,Customer_3312,51,Female,Southwest,Gas,Small Business,Apartment,71,0,0,4,High,Rent,0
CUST0003313,Customer_3313,76,Female,Southwest,Electricity,Residential,Townhouse,15,1,0,6,Medium,Rent,1
CUST0003314,Customer_3314,29,Male,Southeast,Water,Residential,Apartment,36,0,1,2,Medium,Own,0
CUST0003315,Customer_3315,39,Male,Southwest,Multi-Utility,Residential,Apartment,8,0,0,1,High,Other,1
CUST0003316,Customer_3316,51,Male,Northeast,Water,Residential,Mobile Home,10,1,1,4,Medium,Own,1
CUST0003317,Customer_3317,44,Male,West,Dual Fuel,Small Business,Townhouse,37,1,0,3,Medium,Own,0
CUST0003318,Customer_3318,30,Male,Northwest,Gas,Small Business,House,51,1,1,4,Medium,Rent,0
CUST0003319,Customer_3319,61,Female,Northwest,Water,Small Business,House,22,0,0,3,Medium-High,Rent,0
CUST0003320,Customer_3320,79,Female,West,Dual Fuel,Residential,Apartment,14,0,1,5,Medium,Own,0
CUST0003321,Customer_3321,47,Female,Southeast,Water,Residential,Mobile Home,86,1,1,1,Medium-High,Rent,0
CUST0003322,Customer_3322,31,Male,Southwest,Gas,Residential,Mobile Home,5,1,1,2,Medium,Own,0
CUST0003323,Customer_3323,21,Female,Midwest,Gas,Residential,Townhouse,45,1,1,2,Medium,Own,0
CUST0003324,Customer_3324,48,Female,Northeast,Water,Residential,Apartment,42,0,0,3,Medium-High,Rent,1
CUST0003325,Customer_3325,61,Female,Southeast,Electricity,Residential,House,42,0,1,5,Medium,Other,1
CUST0003326,Customer_3326,52,Male,Southwest,Dual Fuel,Residential,Condo,98,1,1,5,Medium,Other,0
CUST0003327,Customer_3327,44,Male,Northwest,Multi-Utility,Small Business,Apartment,46,1,0,5,Medium-High,Other,0
CUST0003328,Customer_3328,36,Male,Midwest,Gas,Small Business,Condo,12,1,0,2,High,Own,0
CUST0003329,Customer_3329,28,Male,Southwest,Water,Small Business,Condo,15,1,0,4,Medium-High,Own,0
CUST0003330,Customer_3330,57,Female,Southeast,Water,Residential,Apartment,17,0,1,2,Medium,Rent,1
CUST0003331,Customer_3331,58,Male,Midwest,Water,Commercial,Mobile Home,1,1,1,5,High,Rent,1
CUST0003332,Customer_3332,21,Male,Midwest,Gas,Prepaid,House,88,1,0,2,Medium,Own,1
CUST0003333,Customer_3333,68,Female,Midwest,Dual Fuel,Residential,Condo,2,0,1,1,High,Rent,0
CUST0003334,Customer_3334,53,Female,Midwest,Gas,Small Business,Apartment,43,1,0,4,Low,Rent,1
CUST0003335,Customer_3335,65,Male,Southwest,Electricity,Commercial,Condo,47,1,0,4,High,Rent,0
CUST0003336,Customer_3336,24,Female,Midwest,Dual Fuel,Residential,Condo,66,0,1,4,Low,Own,0
CUST0003337,Customer_3337,24,Male,Southwest,Water,Residential,House,29,1,1,2,Medium-High,Rent,0
CUST0003338,Customer_3338,42,Male,Midwest,Dual Fuel,Residential,House,46,1,1,5,Medium-High,Own,0
CUST0003339,Customer_3339,52,Male,Midwest,Electricity,Residential,House,12,1,1,4,Medium-High,Own,0
CUST0003340,Customer_3340,71,Female,Southeast,Electricity,Residential,House,49,1,1,4,Medium-High,Own,0
