customer_id,customer_name,age,gender,region,account_start_date,account_tenure_months,service_type,contract_type,dwelling_type,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0003137,Customer_3137,62,Female,West,2024-08-01,5,Electricity+Gas,Small Business,Condo,0,1,3,Medium-Low,Own,0
CUST0003138,Customer_3138,32,Male,Gulf Coast,2015-03-03,118,Water,Residential,Apartment,1,1,2,High,Own,1
CUST0003139,Customer_3139,55,Female,Southeast,2022-08-02,29,Electricity+Gas,Commercial,Single Family,1,1,3,Medium-High,Own,1
CUST0003140,Customer_3140,43,Female,Northeast,2021-05-02,44,Water,Residential,Townhouse,1,0,3,Medium,Own,0
CUST0003141,Customer_3141,60,Other,Gulf Coast,2012-10-01,147,Gas,Residential,Single Family,1,1,3,Medium-High,Own,1
CUST0003142,Customer_3142,18,Female,Gulf Coast,2006-12-01,217,Electricity+Gas,Small Business,Apartment,1,0,3,Medium,Rent,1
CUST0003143,Customer_3143,46,Male,Northeast,2023-07-03,18,Electricity,Residential,Single Family,1,1,4,Medium,Own,0
CUST0003144,Customer_3144,38,Male,Northeast,2023-11-01,14,Electricity,Small Business,Apartment,1,0,3,Medium-High,Own,0
CUST0003145,Customer_3145,54,Male,West,2024-08-01,5,Electricity+Gas,Residential,Single Family,1,1,4,Low,Own,0
CUST0003146,Customer_3146,55,Male,Southeast,2020-12-01,49,Electricity+Gas,Residential,Townhouse,0,1,2,Medium-High,Own,0
CUST0003147,Customer_3147,37,Female,Gulf Coast,2024-12-01,1,Electricity,Residential,Single Family,0,1,3,Medium,Rent,1
CUST0003148,Customer_3148,37,Female,Southeast,2022-06-02,31,Electricity,Residential,Apartment,1,0,1,Medium,Own,1
CUST0003149,Customer_3149,46,Female,Gulf Coast,2024-09-01,4,Electricity,Residential,Townhouse,0,1,1,Medium-Low,Lease,1
CUST0003150,Customer_3150,34,Female,Northeast,2022-06-02,31,Electricity+Gas,Residential,Single Family,1,1,4,Medium,Rent,0
CUST0003151,Customer_3151,60,Male,Southeast,2024-11-01,2,Electricity+Gas,Residential,Townhouse,0,1,3,Medium,Own,0
CUST0003152,Customer_3152,42,Male,Gulf Coast,2016-01-01,108,Electricity,Small Business,Single Family,1,0,3,Medium-Low,Lease,1
CUST0003153,Customer_3153,18,Male,Southeast,2023-11-01,14,Water,Small Business,Townhouse,1,0,2,Medium,Rent,0
CUST0003154,Customer_3154,42,Male,Northeast,2023-01-31,23,Electricity,Residential,Apartment,0,1,2,Medium,Own,0
CUST0003155,Customer_3155,32,Female,Gulf Coast,2014-11-01,122,Electricity+Gas,Residential,Apartment,1,0,2,Medium-High,Own,0
CUST0003156,Customer_3156,23,Male,Northeast,2018-03-02,82,Electricity,Residential,Single Family,1,1,1,Medium,Own,0
CUST0003157,Customer_3157,29,Male,Northeast,2023-11-01,14,Electricity+Water,Small Business,Single Family,1,1,4,Medium,Own,0
CUST0003158,Customer_3158,49,Male,Southeast,2024-09-01,4,Electricity,Residential,Single Family,0,0,6,Medium,Rent,1
CUST0003159,Customer_3159,67,Female,Southwest,2018-10-01,75,Electricity+Gas,Residential,Condo,1,0,3,Medium,Own,0
CUST0003160,Customer_3160,52,Male,West,2022-08-02,29,Electricity+Gas,Small Business,Apartment,1,1,1,High,Rent,1
CUST0003161,Customer_3161,38,Female,Gulf Coast,2017-10-01,87,Electricity,Residential,Mobile Home,0,1,3,Medium-Low,Own,0
CUST0003162,Customer_3162,54,Male,Midwest,2022-01-31,35,Electricity,Residential,Condo,0,1,1,Low,Rent,1
CUST0003163,Customer_3163,41,Female,Southeast,2022-12-01,25,Gas,Residential,Condo,0,0,3,Medium,Own,1
CUST0003164,Customer_3164,37,Male,Southeast,2022-01-01,36,Water,Small Business,Apartment,1,1,3,Medium,Rent,1
CUST0003165,Customer_3165,30,Female,West,2018-03-02,82,Electricity,Residential,Single Family,0,1,4,High,Rent,1
CUST0003166,Customer_3166,21,Female,West,2013-06-01,139,Electricity+Gas,Commercial,Condo,1,0,1,Low,Rent,1
CUST0003167,Customer_3167,42,Female,Gulf Coast,2024-10-01,3,Electricity+Gas,Residential,Single Family,0,1,1,Medium,Rent,0
CUST0003168,Customer_3168,50,Female,Gulf Coast,2021-05-02,44,Electricity,Commercial,Apartment,0,1,3,Medium-Low,Own,1
CUST0003169,Customer_3169,46,Male,Southeast,2024-11-01,2,Electricity,Residential,Condo,1,1,2,Medium,Own,0
CUST0003170,Customer_3170,41,Male,Midwest,2021-12-01,37,Electricity+Water,Residential,Apartment,1,1,2,Medium-High,Own,0
CUST0003171,Customer_3171,33,Male,Southwest,2014-04-02,129,Electricity,Small Business,Single Family,1,0,1,Medium-High,Rent,0
CUST0003172,Customer_3172,57,Female,Northeast,2022-11-01,26,Electricity,Residential,Single Family,0,0,2,Medium-High,Own,0
CUST0003173,Customer_3173,28,Male,Northeast,2011-08-02,161,Electricity+Gas,Residential,Mobile Home,0,0,2,Medium,Own,0
CUST0003174,Customer_3174,59,Male,Gulf Coast,2020-02-01,59,Electricity,Commercial,Mobile Home,1,1,3,Medium,Rent,0
CUST0003175,Customer_3175,32,Female,Midwest,2011-06-02,163,Gas,Residential,Townhouse,0,1,3,Medium,Own,0
CUST0003176,Customer_3176,36,Female,Southwest,2018-01-01,84,Electricity,Small Business,Condo,1,1,2,Medium,Own,1
CUST0003177,Customer_3177,25,Male,Southwest,2024-07-02,6,Electricity+Water,Residential,Single Family,0,1,3,Medium-High,Rent,1
CUST0003178,Customer_3178,40,Female,West,2023-10-02,15,Gas,Small Business,Single Family,1,1,2,Medium-Low,Lease,0
CUST0003179,Customer_3179,62,Female,Northeast,2022-07-02,30,Electricity+Water,Residential,Single Family,1,0,1,Medium,Own,0
CUST0003180,Customer_3180,55,Male,Southwest,2024-02-01,11,Gas,Small Business,Single Family,1,1,1,Medium,Rent,0
CUST0003181,Customer_3181,62,Male,Midwest,2021-09-01,40,Electricity,Residential,Single Family,0,1,4,Medium-High,Own,0
CUST0003182,Customer_3182,55,Female,Gulf Coast,2021-11-01,38,Electricity+Water,Residential,Single Family,1,0,1,Medium-High,Own,0
CUST0003183,Customer_3183,31,Female,Midwest,2009-06-01,187,Electricity,Residential,Apartment,0,0,1,Low,Own,1
CUST0003184,Customer_3184,43,Male,Gulf Coast,2022-03-03,34,Gas,Residential,Single Family,0,0,1,Medium-Low,Rent,0
CUST0003185,Customer_3185,36,Male,Southeast,2017-05-02,92,Electricity,Residential,Single Family,0,0,3,High,Lease,1
CUST0003186,Customer_3186,67,Female,Gulf Coast,2010-11-01,170,Electricity+Water,Residential,Condo,1,1,2,Medium-Low,Own,1
CUST0003187,Customer_3187,30,Female,Gulf Coast,2014-08-01,125,Electricity,Small Business,Single Family,1,0,1,Low,Rent,1
CUST0003188,Customer_3188,61,Female,Southwest,2023-11-01,14,Water,Residential,Single Family,1,1,2,Medium-Low,Own,0
CUST0003189,Customer_3189,61,Male,Southeast,2021-08-01,41,Electricity+Gas,Commercial,Single Family,1,1,1,High,Lease,0
CUST0003190,Customer_3190,75,Male,Southeast,2022-12-01,25,Electricity,Small Business,Condo,0,1,2,Medium-Low,Own,0
CUST0003191,Customer_3191,41,Female,West,2022-07-02,30,Electricity,Residential,Apartment,0,1,2,Medium,Rent,0
CUST0003192,Customer_3192,58,Male,Southwest,2022-11-01,26,Electricity+Water,Residential,Apartment,1,1,4,Medium-High,Own,1
CUST0003193,Customer_3193,82,Other,Midwest,2016-04-01,105,Electricity+Gas,Small Business,Single Family,1,0,1,Medium,Lease,0
CUST0003194,Customer_3194,38,Female,Southwest,2022-01-01,36,Electricity+Gas,Residential,Apartment,1,0,2,Medium-Low,Own,0
CUST0003195,Customer_3195,24,Male,West,2021-05-02,44,Gas,Small Business,Single Family,1,1,4,Medium,Own,1
CUST0003196,Customer_3196,19,Female,Northeast,2004-10-31,242,Electricity,Residential,Single Family,1,0,2,Medium-High,Rent,1
CUST0003197,Customer_3197,58,Male,Northeast,2024-10-01,3,Electricity+Gas,Residential,Apartment,0,1,2,Medium,Rent,1
CUST0003198,Customer_3198,19,Female,Northeast,2021-09-01,40,Electricity+Gas,Residential,Condo,0,1,2,Low,Lease,0
CUST0003199,Customer_3199,42,Male,Southeast,2017-08-01,89,Electricity+Gas,Commercial,Single Family,1,1,2,Medium-Low,Own,1
CUST0003200,Customer_3200,54,Male,Midwest,2024-04-02,9,Gas,Small Business,Townhouse,1,1,1,Medium-Low,Own,1
CUST0003201,Customer_3201,50,Female,West,2020-05-02,56,Electricity+Water,Residential,Single Family,1,1,1,Medium-Low,Rent,0
CUST0003202,Customer_3202,54,Female,Southeast,2023-09-01,16,Electricity,Commercial,Single Family,0,1,3,Medium,Own,0
CUST0003203,Customer_3203,51,Male,Northeast,2014-12-01,121,Electricity,Residential,Single Family,0,0,1,Medium-Low,Rent,0
CUST0003204,Customer_3204,67,Female,Midwest,2023-01-31,23,Electricity+Water,Small Business,Condo,0,1,1,Medium-High,Own,0
CUST0003205,Customer_3205,33,Male,Gulf Coast,2023-01-31,23,Electricity+Gas,Small Business,Single Family,0,0,1,Medium,Rent,0
CUST0003206,Customer_3206,37,Male,Southeast,2020-07-02,54,Electricity,Small Business,Apartment,1,1,1,Medium,Own,1
CUST0003207,Customer_3207,36,Male,Gulf Coast,2024-01-01,12,Water,Residential,Single Family,1,1,2,Medium,Rent,0
CUST0003208,Customer_3208,60,Male,Northeast,2023-05-03,20,Gas,Residential,Apartment,1,0,4,Medium-Low,Rent,1
CUST0003209,Customer_3209,61,Male,Northeast,2022-05-02,32,Electricity,Residential,Apartment,0,1,2,Medium-High,Rent,1
CUST0003210,Customer_3210,54,Male,West,2022-11-01,26,Electricity+Gas,Residential,Single Family,0,0,2,Medium-Low,Rent,0
CUST0003211,Customer_3211,65,Male,Midwest,2021-05-02,44,Electricity,Residential,Condo,0,1,1,Medium,Rent,0
CUST0003212,Customer_3212,30,Male,West,2020-07-02,54,Electricity,Small Business,Townhouse,0,1,3,Medium,Rent,0
CUST0003213,Customer_3213,73,Male,Gulf Coast,2020-10-31,50,Electricity,Residential,Single Family,1,1,3,Low,Rent,0
CUST0003214,Customer_3214,70,Female,Southeast,2019-10-02,63,Gas,Residential,Apartment,0,1,1,Low,Rent,0
CUST0003215,Customer_3215,59,Male,West,2023-03-03,22,Electricity,Residential,Single Family,0,1,1,Medium-Low,Rent,1
CUST0003216,Customer_3216,74,Female,Southwest,2024-05-02,8,Electricity+Water,Residential,Townhouse,1,0,4,Medium-High,Own,0
CUST0003217,Customer_3217,23,Female,Gulf Coast,2017-12-01,85,Electricity+Gas,Small Business,Townhouse,0,0,3,Medium-Low,Rent,1
CUST0003218,Customer_3218,40,Female,Midwest,2015-07-02,114,Electricity,Small Business,Single Family,0,1,1,Medium-High,Lease,1
CUST0003219,Customer_3219,36,Female,Northeast,2023-08-02,17,Electricity+Gas,Small Business,Condo,1,0,1,Medium,Own,0
CUST0003220,Customer_3220,58,Female,Southwest,2022-06-02,31,Water,Small Business,Single Family,1,1,4,Low,Rent,0
CUST0003221,Customer_3221,32,Male,Gulf Coast,2021-08-01,41,Electricity+Gas,Small Business,Single Family,1,1,1,Medium-High,Own,0
CUST0003222,Customer_3222,59,Female,Northeast,2021-04-02,45,Electricity,Residential,Townhouse,1,1,2,High,Own,0
CUST0003223,Customer_3223,68,Female,Southeast,2019-09-01,64,Electricity,Residential,Single Family,1,0,6,Low,Own,0
CUST0003224,Customer_3224,58,Female,Southeast,2024-11-01,2,Electricity+Water,Small Business,Single Family,0,1,5,Medium-Low,Rent,1
CUST0003225,Customer_3225,52,Female,West,2018-09-01,76,Electricity,Residential,Single Family,0,0,1,Medium-High,Own,1
CUST0003226,Customer_3226,33,Male,Southeast,2024-10-01,3,Electricity,Commercial,Condo,1,1,5,High,Own,1
CUST0003227,Customer_3227,35,Female,Southeast,2021-12-01,37,Electricity+Gas,Commercial,Single Family,1,1,2,Medium-High,Own,0
CUST0003228,Customer_3228,66,Female,Southwest,2016-04-01,105,Electricity,Residential,Single Family,1,1,2,Low,Own,1
CUST0003229,Customer_3229,59,Male,Northeast,2022-01-01,36,Electricity+Water,Residential,Single Family,1,0,1,Medium,Rent,0
CUST0003230,Customer_3230,47,Male,Northeast,2024-04-02,9,Electricity+Water,Residential,Single Family,0,1,1,Medium,Own,0
CUST0003231,Customer_3231,41,Female,Midwest,2004-01-01,252,Electricity+Gas,Small Business,Townhouse,0,1,5,Medium,Lease,1
CUST0003232,Customer_3232,18,Female,Southeast,2013-12-31,132,Water,Small Business,Apartment,0,0,1,Medium,Own,0
CUST0003233,Customer_3233,31,Female,Southeast,2017-09-01,88,Gas,Residential,Townhouse,0,1,4,Medium-Low,Own,1
CUST0003234,Customer_3234,76,Female,Northeast,2022-06-02,31,Water,Small Business,Apartment,1,1,5,Medium,Own,0
CUST0003235,Customer_3235,28,Male,Southeast,2024-01-01,12,Electricity+Gas,Residential,Single Family,0,0,1,Medium-High,Lease,1
CUST0003236,Customer_3236,50,Male,West,2010-11-01,170,Electricity,Residential,Apartment,0,0,4,Medium,Own,0
CUST0003237,Customer_3237,63,Male,Midwest,2021-04-02,45,Electricity+Water,Residential,Townhouse,1,0,1,Medium,Rent,0
CUST0003238,Customer_3238,29,Male,Southwest,2015-07-02,114,Electricity+Water,Residential,Apartment,0,0,2,Medium-Low,Rent,1
CUST0003239,Customer_3239,50,Male,Northeast,2022-12-01,25,Electricity+Water,Residential,Condo,0,0,4,Medium,Own,1
CUST0003240,Customer_3240,62,Male,Northeast,2023-01-01,24,Electricity+Gas,Residential,Mobile Home,1,0,1,Low,Own,1
CUST0003241,Customer_3241,48,Female,Gulf Coast,2003-11-01,254,Gas,Residential,Townhouse,1,0,2,Low,Own,0
CUST0003242,Customer_3242,90,Female,Southeast,2021-05-02,44,Electricity,Commercial,Mobile Home,0,1,7,Medium-High,Rent,0
CUST0003243,Customer_3243,22,Male,Southeast,2024-04-02,9,Electricity,Residential,Apartment,1,0,1,Medium,Own,1
CUST0003244,Customer_3244,63,Male,Gulf Coast,2023-11-01,14,Electricity,Residential,Single Family,0,0,3,Medium,Own,0
CUST0003245,Customer_3245,45,Male,West,2021-10-01,39,Electricity,Residential,Apartment,1,0,1,High,Rent,1
CUST0003246,Customer_3246,59,Female,West,2024-11-01,2,Electricity+Gas,Small Business,Single Family,0,1,2,Medium-Low,Lease,1
CUST0003247,Customer_3247,54,Male,West,2021-12-01,37,Electricity+Gas,Small Business,Single Family,0,1,2,Medium-Low,Rent,1
CUST0003248,Customer_3248,37,Male,Northeast,2022-05-02,32,Electricity,Small Business,Apartment,1,1,5,Medium,Own,0
CUST0003249,Customer_3249,51,Female,Gulf Coast,2017-07-02,90,Electricity+Gas,Residential,Single Family,1,1,2,Medium,Own,1
CUST0003250,Customer_3250,20,Female,Gulf Coast,2022-11-01,26,Electricity,Residential,Single Family,1,0,4,Medium,Own,0
CUST0003251,Customer_3251,57,Male,Southeast,2004-10-31,242,Electricity+Gas,Residential,Apartment,1,1,1,Medium-High,Own,0
CUST0003252,Customer_3252,52,Male,West,2024-02-01,11,Electricity+Water,Residential,Single Family,0,0,1,Medium-Low,Own,1
CUST0003253,Customer_3253,57,Male,Midwest,2020-08-01,53,Electricity+Gas,Residential,Single Family,1,1,3,Medium,Rent,0
CUST0003254,Customer_3254,63,Female,West,2024-08-01,5,Electricity,Small Business,Townhouse,0,0,2,Medium,Rent,1
CUST0003255,Customer_3255,53,Female,Northeast,2018-06-02,79,Gas,Residential,Single Family,1,1,2,Medium-Low,Rent,1
CUST0003256,Customer_3256,50,Male,Midwest,1998-10-01,315,Water,Commercial,Condo,1,0,3,Medium-High,Own,1
CUST0003257,Customer_3257,34,Female,Northeast,2016-07-02,102,Electricity+Gas,Residential,Condo,0,1,2,Low,Own,0
CUST0003258,Customer_3258,37,Male,Midwest,2020-12-31,48,Electricity+Water,Residential,Townhouse,0,0,1,Medium,Own,0
CUST0003259,Customer_3259,65,Male,Southeast,2021-10-01,39,Electricity,Residential,Single Family,1,1,5,Medium-Low,Rent,0
CUST0003260,Customer_3260,69,Male,Midwest,2016-01-01,108,Electricity,Small Business,Townhouse,0,0,5,Low,Rent,1
CUST0003261,Customer_3261,44,Female,Southwest,2011-05-02,164,Electricity,Residential,Single Family,0,1,3,Medium-Low,Own,0
CUST0003262,Customer_3262,48,Male,Gulf Coast,2002-06-01,271,Water,Residential,Townhouse,1,0,3,Medium,Own,0
CUST0003263,Customer_3263,34,Male,Northeast,2022-07-02,30,Electricity+Gas,Residential,Apartment,0,1,3,Medium-High,Own,0
CUST0003264,Customer_3264,65,Male,Gulf Coast,2001-07-01,282,Electricity,Residential,Townhouse,0,1,5,Medium,Lease,1
CUST0003265,Customer_3265,57,Male,Southeast,2024-03-02,10,Electricity,Residential,Townhouse,0,1,2,High,Own,1
CUST0003266,Customer_3266,77,Female,West,2023-08-02,17,Electricity+Gas,Residential,Apartment,0,1,3,Medium-High,Own,0
CUST0003267,Customer_3267,34,Male,Midwest,2024-08-01,5,Electricity+Water,Commercial,Apartment,1,1,4,Medium-Low,Own,1
CUST0003268,Customer_3268,42,Male,Gulf Coast,2023-06-02,19,Gas,Small Business,Single Family,1,0,3,Medium-Low,Own,1
CUST0003269,Customer_3269,51,Female,Southwest,2017-10-01,87,Electricity,Residential,Apartment,0,0,3,Medium-Low,Lease,1
CUST0003270,Customer_3270,57,Female,Midwest,2015-06-02,115,Gas,Residential,Apartment,0,1,2,Medium-Low,Own,1
CUST0003271,Customer_3271,44,Female,Southeast,2017-07-02,90,Electricity,Residential,Apartment,1,1,1,Medium,Own,1
CUST0003272,Customer_3272,34,Female,Gulf Coast,2020-02-01,59,Electricity+Gas,Residential,Apartment,0,1,1,Low,Own,1
CUST0003273,Customer_3273,61,Male,West,2021-06-02,43,Gas,Small Business,Single Family,0,1,2,Medium,Own,1
CUST0003274,Customer_3274,58,Female,Southeast,2018-11-01,74,Electricity+Gas,Residential,Single Family,0,0,5,Medium,Rent,0
CUST0003275,Customer_3275,34,Female,Northeast,2022-08-02,29,Electricity+Water,Commercial,Townhouse,1,0,4,Medium,Own,1
CUST0003276,Customer_3276,68,Male,West,2015-11-01,110,Electricity,Residential,Apartment,0,1,3,Medium,Rent,0
CUST0003277,Customer_3277,65,Female,Gulf Coast,2019-06-02,67,Water,Residential,Single Family,1,1,2,Medium-High,Rent,1
CUST0003278,Customer_3278,50,Male,Southeast,2019-01-31,71,Electricity+Water,Commercial,Single Family,0,1,5,Medium,Own,0
CUST0003279,Customer_3279,49,Other,Gulf Coast,2021-03-02,46,Gas,Residential,Apartment,1,0,2,High,Rent,1
CUST0003280,Customer_3280,56,Female,Northeast,2014-04-02,129,Electricity,Residential,Condo,0,1,3,Medium-High,Own,0
CUST0003281,Customer_3281,35,Female,Gulf Coast,2023-08-02,17,Water,Residential,Single Family,1,1,1,Medium,Own,0
CUST0003282,Customer_3282,48,Female,West,2022-09-01,28,Electricity+Gas,Residential,Apartment,1,1,1,Medium-Low,Own,0
CUST0003283,Customer_3283,18,Female,Southeast,2017-07-02,90,Electricity,Residential,Condo,0,0,3,Low,Own,1
CUST0003284,Customer_3284,61,Male,Southeast,2021-09-01,40,Gas,Commercial,Single Family,0,1,3,Low,Own,1
CUST0003285,Customer_3285,24,Male,Southwest,2013-12-31,132,Electricity+Gas,Commercial,Single Family,0,0,1,Medium-Low,Own,0
CUST0003286,Customer_3286,70,Male,Southwest,2022-12-01,25,Electricity,Small Business,Condo,1,1,5,Medium-Low,Rent,0
CUST0003287,Customer_3287,43,Male,Gulf Coast,2022-10-02,27,Electricity+Gas,Residential,Single Family,0,1,5,Medium-High,Own,0
CUST0003288,Customer_3288,44,Female,West,2014-01-31,131,Electricity+Gas,Commercial,Apartment,1,1,4,Medium-Low,Rent,1
CUST0003289,Customer_3289,38,Male,Midwest,2021-12-01,37,Electricity+Water,Small Business,Apartment,0,1,5,Medium-Low,Rent,0
CUST0003290,Customer_3290,43,Male,Gulf Coast,2021-06-02,43,Electricity+Gas,Residential,Single Family,1,0,4,Low,Own,0
CUST0003291,Customer_3291,69,Female,Southwest,2023-01-01,24,Electricity+Gas,Residential,Single Family,1,1,1,Medium,Own,0
CUST0003292,Customer_3292,18,Female,West,2023-06-02,19,Electricity+Gas,Small Business,Apartment,1,1,4,Medium,Own,1
CUST0003293,Customer_3293,67,Male,West,2019-09-01,64,Electricity,Small Business,Townhouse,1,1,1,Medium-High,Own,0
CUST0003294,Customer_3294,53,Male,Gulf Coast,2024-06-01,7,Water,Residential,Single Family,1,0,2,Medium,Rent,0
CUST0003295,Customer_3295,29,Male,Northeast,2014-07-02,126,Electricity+Gas,Residential,Townhouse,0,1,2,Low,Own,0
CUST0003296,Customer_3296,31,Female,Southwest,2017-07-02,90,Water,Commercial,Apartment,1,1,4,Low,Own,1
CUST0003297,Customer_3297,73,Male,Midwest,2024-01-01,12,Water,Residential,Single Family,0,0,2,Medium-Low,Rent,1
CUST0003298,Customer_3298,33,Female,Midwest,2019-01-31,71,Electricity+Gas,Residential,Townhouse,0,1,3,Low,Rent,0
CUST0003299,Customer_3299,30,Male,Midwest,2020-06-01,55,Electricity,Commercial,Single Family,1,1,1,Medium-High,Own,1
CUST0003300,Customer_3300,65,Male,West,2024-01-01,12,Electricity+Water,Residential,Apartment,0,1,5,Low,Own,0
CUST0003301,Customer_3301,53,Female,Southeast,2023-06-02,19,Gas,Commercial,Apartment,1,1,2,Medium-Low,Own,0
CUST0003302,Customer_3302,33,Male,Midwest,2022-06-02,31,Electricity+Water,Small Business,Apartment,1,1,1,Medium,Own,0
CUST0003303,Customer_3303,51,Male,Southeast,2019-01-01,72,Gas,Residential,Single Family,0,0,3,Medium-Low,Own,0
CUST0003304,Customer_3304,32,Male,Southeast,2019-12-02,61,Electricity,Residential,Townhouse,1,1,3,High,Rent,1
CUST0003305,Customer_3305,64,Female,Southwest,2021-04-02,45,Electricity+Water,Residential,Townhouse,0,1,3,Medium-High,Rent,0
CUST0003306,Customer_3306,63,Female,Northeast,2017-10-01,87,Water,Residential,Apartment,1,0,2,Medium-High,Rent,1
CUST0003307,Customer_3307,55,Male,Southeast,2017-12-01,85,Water,Small Business,Condo,1,0,2,Medium-Low,Rent,1
CUST0003308,Customer_3308,53,Male,Midwest,2020-04-01,57,Electricity,Residential,Mobile Home,1,0,2,Low,Own,0
CUST0003309,Customer_3309,74,Male,Northeast,2017-05-02,92,Electricity+Water,Small Business,Apartment,1,1,1,Medium-Low,Own,1
CUST0003310,Customer_3310,47,Female,Northeast,2023-01-01,24,Electricity+Gas,Small Business,Single Family,0,0,2,Medium-Low,Own,1
CUST0003311,Customer_3311,30,Female,Gulf Coast,2014-06-02,127,Gas,Residential,Townhouse,1,1,3,Low,Rent,0
CUST0003312,Customer_3312,54,Female,West,2020-04-01,57,Electricity+Water,Commercial,Single Family,1,1,1,Low,Rent,0
CUST0003313,Customer_3313,79,Female,Southeast,2016-06-01,103,Electricity+Gas,Small Business,Apartment,1,1,5,Medium,Own,0
