customer_id,census_median_income,neighborhood_crime_index,area_avg_property_value,distance_to_service_center_miles,num_competitors_in_area,area_satisfaction_index,renewable_energy_adoption_pct,avg_outages_per_year_area
CUST0002620,79785.0,2.23,269788.0,2.1,1,3.58,16.7,2
CUST0002621,79985.0,3.62,122236.0,41.9,0,3.73,27.8,1
CUST0002622,60203.0,2.16,337981.0,16.0,2,3.3,22.0,2
CUST0002623,98899.0,6.34,86777.0,32.2,0,3.69,21.9,0
CUST0002624,69003.0,3.08,159961.0,33.4,3,4.79,39.9,3
CUST0002625,48219.0,4.05,464350.0,9.4,3,4.77,28.0,4
CUST0002626,45633.0,3.41,113975.0,37.4,2,4.14,6.0,3
CUST0002627,45344.0,8.17,534431.0,44.4,1,3.88,0.2,5
CUST0002628,86980.0,1.03,463966.0,36.2,0,3.24,19.8,5
CUST0002629,69178.0,7.58,277115.0,38.8,2,2.43,35.2,2
CUST0002630,90618.0,2.08,205365.0,4.8,0,3.76,10.3,3
CUST0002631,100543.0,9.3,498065.0,1.9,1,4.56,3.5,3
CUST0002632,31325.0,3.73,296426.0,40.7,0,4.09,27.7,5
CUST0002633,39899.0,8.74,591835.0,19.4,0,4.82,11.7,5
CUST0002634,98391.0,2.58,82387.0,16.0,2,3.82,0.5,2
CUST0002635,49982.0,2.52,376952.0,4.2,1,4.71,4.0,3
CUST0002636,76920.0,1.38,542973.0,11.1,2,4.39,3.3,4
CUST0002637,74303.0,8.82,94111.0,4.5,1,4.64,35.1,2
CUST0002638,100265.0,5.07,80802.0,40.3,1,4.07,1.2,4
CUST0002639,109388.0,5.5,500220.0,5.1,1,2.36,30.6,4
CUST0002640,30835.0,9.5,125051.0,22.3,1,4.03,25.2,2
CUST0002641,110411.0,9.78,480904.0,1.6,0,4.67,8.7,3
CUST0002642,84703.0,5.54,462557.0,38.2,2,3.63,18.5,6
CUST0002643,114498.0,8.23,277872.0,22.6,0,3.46,28.9,3
CUST0002644,56291.0,2.64,416141.0,2.9,0,2.77,22.5,6
CUST0002645,68163.0,8.58,218195.0,6.4,1,4.38,18.2,1
CUST0002646,40523.0,1.28,536996.0,12.2,3,2.72,32.7,3
CUST0002647,62316.0,3.18,447841.0,29.9,3,4.13,1.0,1
CUST0002648,80880.0,3.26,206099.0,49.0,1,4.67,27.5,2
CUST0002649,75128.0,6.28,419998.0,28.0,0,4.29,30.7,2
CUST0002650,49703.0,7.71,157491.0,23.3,1,4.31,37.3,4
CUST0002651,88951.0,2.81,518804.0,12.6,1,3.3,20.7,5
CUST0002652,52421.0,3.97,116583.0,14.2,0,3.09,23.0,4
CUST0002653,68979.0,4.01,383861.0,49.0,3,3.67,37.2,3
CUST0002654,57862.0,4.38,532192.0,17.4,0,2.91,22.2,3
CUST0002655,78843.0,3.66,510218.0,37.3,0,3.57,26.5,4
CUST0002656,83760.0,9.67,404224.0,17.7,0,4.01,36.0,5
CUST0002657,119117.0,7.07,301783.0,1.1,3,2.41,21.8,7
CUST0002658,80481.0,5.57,490398.0,40.4,4,2.33,32.2,7
CUST0002659,82385.0,9.06,497750.0,36.2,3,4.71,36.2,6
CUST0002660,39488.0,8.83,174608.0,33.1,1,4.12,4.8,1
CUST0002661,64243.0,6.7,521931.0,29.8,2,2.4,36.6,5
CUST0002662,37672.0,1.04,331268.0,23.5,0,2.68,28.5,1
CUST0002663,48413.0,4.72,198902.0,30.3,1,2.5,17.9,1
CUST0002664,50718.0,3.4,562886.0,47.9,2,4.06,10.5,4
CUST0002665,107309.0,4.32,205963.0,14.6,1,4.11,35.2,2
CUST0002666,61035.0,1.49,390959.0,33.6,0,4.54,29.4,1
CUST0002667,80063.0,8.8,425002.0,9.8,1,2.29,5.6,5
CUST0002668,84465.0,1.59,104055.0,3.4,0,4.88,9.7,3
CUST0002669,36011.0,4.5,117710.0,49.9,2,2.69,34.2,1
CUST0002670,107046.0,3.29,280343.0,49.0,0,3.08,4.7,3
CUST0002671,48172.0,7.97,87200.0,21.7,2,3.88,10.7,3
CUST0002672,87364.0,3.18,455249.0,20.5,1,2.39,3.2,2
CUST0002673,66331.0,4.49,574156.0,45.2,1,4.23,15.6,2
CUST0002674,66882.0,6.18,147993.0,7.6,3,4.28,22.1,3
CUST0002675,92657.0,7.24,307047.0,31.2,3,3.65,8.5,4
CUST0002676,36557.0,1.04,327726.0,21.2,0,4.1,27.4,4
CUST0002677,38159.0,8.93,437178.0,31.7,3,2.62,25.1,6
CUST0002678,115116.0,9.66,549699.0,6.0,0,3.94,16.4,4
CUST0002679,65569.0,2.47,263917.0,39.6,2,3.92,32.3,3
CUST0002680,118827.0,4.15,403423.0,34.3,1,2.55,27.8,4
CUST0002681,78290.0,4.38,186435.0,2.1,3,2.23,34.4,2
CUST0002682,79982.0,1.09,304494.0,40.3,0,2.19,39.1,0
CUST0002683,82449.0,5.57,118264.0,26.4,2,2.62,5.7,5
CUST0002684,44748.0,4.92,449871.0,33.3,3,3.07,14.2,7
CUST0002685,52867.0,3.02,225140.0,6.6,1,2.22,12.3,4
CUST0002686,38299.0,7.29,367438.0,16.8,3,3.83,29.6,0
CUST0002687,117415.0,3.27,429246.0,37.4,2,4.94,11.6,4
CUST0002688,105745.0,6.44,312549.0,18.5,3,2.21,21.8,1
CUST0002689,82561.0,6.79,322482.0,17.1,0,3.69,25.3,6
CUST0002690,98654.0,7.86,183959.0,6.9,3,4.05,5.7,0
CUST0002691,117743.0,7.32,243140.0,29.2,1,2.71,34.3,4
CUST0002692,106040.0,4.46,555759.0,34.7,2,3.69,35.6,3
CUST0002693,72017.0,1.4,192655.0,35.5,2,2.19,27.4,7
CUST0002694,33411.0,5.92,480290.0,27.4,4,4.81,16.4,2
CUST0002695,54032.0,5.89,107629.0,28.4,3,3.09,6.2,0
CUST0002696,59444.0,9.62,258216.0,4.4,1,4.08,22.8,5
CUST0002697,33805.0,2.3,313242.0,7.0,1,2.12,30.8,4
CUST0002698,76186.0,8.91,197462.0,19.4,0,3.98,33.1,2
CUST0002699,91077.0,9.84,336476.0,19.7,0,4.47,0.3,2
CUST0002700,63330.0,1.5,463977.0,37.4,0,2.28,9.5,1
CUST0002701,77431.0,8.27,165824.0,23.5,2,3.55,33.4,4
CUST0002702,68035.0,7.21,274342.0,23.6,0,4.85,0.2,3
CUST0002703,31439.0,4.19,232236.0,32.3,3,2.48,30.0,1
CUST0002704,105370.0,2.41,223861.0,45.4,1,3.12,10.9,2
CUST0002705,67735.0,2.61,210686.0,49.3,0,3.98,16.3,2
CUST0002706,58270.0,8.16,213844.0,26.8,2,2.1,11.7,3
CUST0002707,52870.0,6.72,438123.0,24.9,3,4.2,1.5,5
CUST0002708,88230.0,8.1,241042.0,18.3,4,3.69,27.9,3
CUST0002709,86194.0,4.65,395633.0,18.5,1,4.31,23.8,3
CUST0002710,55917.0,8.48,386072.0,3.3,0,4.88,19.8,1
CUST0002711,83838.0,9.24,338382.0,6.4,0,2.76,11.5,4
CUST0002712,48654.0,5.96,295063.0,48.1,1,4.78,18.8,1
CUST0002713,37062.0,4.76,208410.0,30.8,0,2.17,23.8,4
CUST0002714,108928.0,5.03,453378.0,41.6,3,4.17,22.5,3
CUST0002715,107084.0,3.46,150584.0,12.8,1,4.37,2.7,2
CUST0002716,52554.0,6.77,268826.0,38.3,2,2.59,33.4,4
CUST0002717,52998.0,1.06,382940.0,44.2,4,2.45,32.3,2
CUST0002718,67663.0,3.55,371682.0,24.0,1,2.39,12.1,2
CUST0002719,64398.0,1.79,378916.0,17.3,4,4.09,33.0,1
CUST0002720,76741.0,1.29,376544.0,19.4,0,3.45,5.6,2
CUST0002721,52951.0,9.98,379152.0,17.5,2,3.69,26.4,2
CUST0002722,46621.0,6.72,253738.0,19.6,1,4.79,38.2,3
CUST0002723,96164.0,2.69,269926.0,3.1,0,4.51,35.6,2
CUST0002724,40796.0,1.32,396805.0,23.7,1,4.51,38.5,2
CUST0002725,88367.0,7.55,267086.0,48.8,1,4.75,9.5,1
CUST0002726,51367.0,2.08,590619.0,6.5,1,2.18,18.5,3
CUST0002727,73133.0,4.29,99313.0,17.9,2,2.98,20.3,4
CUST0002728,95916.0,4.38,397698.0,11.9,1,2.87,34.4,5
CUST0002729,107097.0,9.99,323128.0,15.9,1,4.11,25.4,5
CUST0002730,48608.0,1.39,258903.0,46.1,1,4.27,5.4,2
CUST0002731,62976.0,5.39,124852.0,6.8,2,3.92,31.6,2
CUST0002732,115359.0,4.48,513376.0,33.2,0,3.68,32.9,2
CUST0002733,74265.0,6.65,370483.0,7.6,3,4.03,1.8,9
CUST0002734,40331.0,3.72,397306.0,13.7,1,4.08,29.5,3
CUST0002735,59990.0,6.77,158316.0,44.9,1,3.56,32.2,3
CUST0002736,53200.0,5.78,539252.0,19.2,1,3.34,30.3,3
CUST0002737,90728.0,5.31,361579.0,44.4,0,3.18,19.6,4
CUST0002738,105001.0,5.6,189307.0,0.6,1,4.83,18.5,0
CUST0002739,102779.0,7.27,377832.0,24.8,1,4.3,14.0,3
CUST0002740,53456.0,3.51,255844.0,29.4,1,4.83,38.7,4
CUST0002741,33827.0,5.66,216410.0,28.4,1,4.47,8.7,1
CUST0002742,36323.0,6.13,352241.0,3.7,2,4.54,36.8,3
CUST0002743,117584.0,2.61,406387.0,31.6,1,4.06,31.3,2
CUST0002744,75134.0,2.62,289318.0,34.8,0,3.25,14.4,8
CUST0002745,72784.0,7.81,408191.0,33.5,0,4.69,17.1,1
CUST0002746,111061.0,8.39,196998.0,0.6,1,4.45,31.4,1
CUST0002747,66246.0,7.33,90248.0,11.4,1,3.59,16.4,4
CUST0002748,67965.0,8.7,269073.0,40.0,0,3.43,17.1,2
CUST0002749,35887.0,7.35,174906.0,47.8,1,2.47,34.5,3
CUST0002750,103180.0,1.03,437793.0,37.4,3,3.2,38.8,2
CUST0002751,60684.0,7.41,127390.0,30.6,0,4.53,37.9,0
CUST0002752,36106.0,5.21,109561.0,23.3,1,3.38,5.4,4
CUST0002753,79622.0,8.4,437658.0,26.6,2,4.65,23.6,1
CUST0002754,47170.0,9.55,389124.0,26.7,0,2.27,9.6,3
CUST0002755,50240.0,2.52,138014.0,44.3,4,4.97,18.4,2
CUST0002756,47843.0,7.94,523464.0,47.3,0,4.61,33.6,1
CUST0002757,112905.0,4.46,307929.0,45.7,0,3.41,11.7,1
CUST0002758,102611.0,9.11,224685.0,4.7,3,2.45,4.8,2
CUST0002759,101272.0,8.85,387387.0,28.3,1,2.35,19.9,6
CUST0002760,99237.0,9.5,191065.0,15.5,4,3.58,15.7,3
CUST0002761,72447.0,1.15,100901.0,39.5,2,2.84,17.1,3
CUST0002762,103081.0,1.48,413657.0,49.8,3,2.73,39.5,2
CUST0002763,62502.0,3.75,481728.0,21.2,3,3.99,14.1,3
CUST0002764,85371.0,7.1,120853.0,24.8,1,2.56,21.3,4
CUST0002765,43422.0,5.5,113316.0,47.6,2,4.77,31.3,3
CUST0002766,53759.0,6.55,390738.0,12.7,0,4.32,34.1,2
CUST0002767,64500.0,9.27,100256.0,3.6,1,2.32,37.1,2
CUST0002768,84990.0,6.46,403817.0,22.3,4,3.54,17.0,4
CUST0002769,95438.0,4.88,496901.0,14.8,3,4.07,28.9,3
CUST0002770,103624.0,3.51,432139.0,19.8,2,3.12,24.5,2
CUST0002771,89751.0,1.12,310566.0,32.6,1,3.84,27.1,4
CUST0002772,118340.0,2.76,594684.0,40.4,1,2.35,11.9,5
CUST0002773,43244.0,6.61,185713.0,3.7,3,4.28,4.3,5
CUST0002774,77076.0,2.95,481717.0,27.3,0,4.9,4.7,1
CUST0002775,67601.0,7.72,347049.0,38.7,1,2.73,26.0,3
CUST0002776,84736.0,5.73,568392.0,45.0,1,2.5,22.7,4
CUST0002777,93411.0,6.79,463568.0,13.5,0,3.64,11.9,0
CUST0002778,86224.0,2.68,86556.0,33.1,3,2.06,9.6,2
CUST0002779,92577.0,1.36,121931.0,25.8,3,4.73,29.1,0
CUST0002780,91395.0,1.87,210406.0,28.3,1,3.51,28.8,2
CUST0002781,64251.0,1.89,200079.0,15.2,0,4.51,24.9,4
CUST0002782,30389.0,4.18,137238.0,32.9,1,4.6,8.1,2
CUST0002783,36543.0,5.23,333158.0,30.1,2,3.72,12.1,3
CUST0002784,114595.0,6.77,180975.0,36.8,2,2.57,32.5,1
CUST0002785,35713.0,2.82,307734.0,17.3,1,3.61,22.0,4
CUST0002786,89897.0,5.05,236221.0,26.7,1,2.87,35.4,1
CUST0002787,101930.0,9.82,543999.0,30.2,0,4.08,10.5,4
CUST0002788,90782.0,9.75,168067.0,44.7,2,3.09,13.9,1
CUST0002789,93499.0,8.29,311882.0,36.8,2,4.41,7.0,2
CUST0002790,86029.0,6.33,330186.0,13.7,0,3.99,18.3,3
CUST0002791,55348.0,1.41,121028.0,6.1,2,4.62,27.5,5
CUST0002792,91046.0,7.9,395457.0,32.6,1,3.09,7.6,5
CUST0002793,74114.0,7.78,328454.0,28.7,1,2.66,0.1,1
CUST0002794,93424.0,8.32,565292.0,41.1,1,2.89,20.3,1
CUST0002795,66807.0,9.21,131413.0,2.6,3,3.41,18.4,3
CUST0002796,91478.0,7.1,586602.0,27.9,0,2.63,11.2,2
CUST0002797,30165.0,8.94,172934.0,44.9,1,2.3,10.7,2
CUST0002798,96171.0,4.87,205645.0,25.5,2,4.53,1.0,2
CUST0002799,49971.0,3.22,86325.0,13.9,0,3.3,35.4,2
CUST0002800,101464.0,3.69,480815.0,15.7,2,4.54,23.6,3
CUST0002801,81215.0,7.9,194994.0,23.1,2,2.73,11.7,4
CUST0002802,116412.0,6.64,503891.0,14.8,1,4.58,7.5,4
CUST0002803,108526.0,3.76,502425.0,23.8,3,4.69,23.4,4
CUST0002804,47893.0,2.89,424455.0,15.0,0,3.01,11.4,4
CUST0002805,104060.0,3.78,340647.0,41.0,3,3.98,15.6,2
CUST0002806,30794.0,2.0,375298.0,8.5,1,4.25,13.6,7
CUST0002807,52089.0,8.64,533910.0,48.0,1,2.08,33.4,0
CUST0002808,57868.0,7.39,522819.0,9.7,3,4.53,37.8,6
CUST0002809,75182.0,9.27,493121.0,45.9,0,3.01,38.1,1
CUST0002810,64163.0,5.97,86308.0,18.7,0,3.55,15.9,0
CUST0002811,79523.0,9.75,560875.0,8.8,4,4.13,39.9,3
CUST0002812,39817.0,6.98,149034.0,35.5,1,3.78,34.8,2
CUST0002813,49174.0,7.88,387926.0,49.2,4,4.32,28.3,1
CUST0002814,90015.0,3.61,528247.0,34.9,1,4.14,38.2,3
CUST0002815,56949.0,8.92,298758.0,15.1,1,4.65,18.0,4
CUST0002816,59129.0,2.38,291726.0,19.5,4,2.21,24.1,6
CUST0002817,112331.0,6.53,565121.0,44.4,0,3.41,5.8,5
CUST0002818,79943.0,2.2,314721.0,45.9,0,2.64,23.5,4
CUST0002819,115523.0,7.64,146685.0,5.4,2,3.78,14.8,2
CUST0002820,82577.0,6.13,83931.0,20.0,3,4.25,23.4,4
CUST0002821,55776.0,4.71,242534.0,48.8,2,4.07,36.1,5
CUST0002822,48052.0,2.57,202880.0,30.9,1,2.4,32.5,4
CUST0002823,98148.0,5.01,233110.0,5.0,0,2.34,29.7,2
CUST0002824,62652.0,4.11,328477.0,15.6,0,4.12,26.5,4
CUST0002825,106396.0,1.17,175176.0,40.5,4,2.21,38.2,1
CUST0002826,75650.0,4.28,563418.0,1.8,2,2.38,7.9,2
CUST0002827,112322.0,8.17,386584.0,49.3,0,3.41,31.0,1
CUST0002828,37722.0,9.26,249226.0,16.3,4,4.96,2.6,2
CUST0002829,84815.0,2.47,313399.0,40.8,0,2.96,6.2,4
CUST0002830,37001.0,3.44,165295.0,7.6,0,2.96,29.8,6
CUST0002831,32529.0,6.99,575715.0,39.0,0,3.62,24.2,1
CUST0002832,87892.0,3.07,189567.0,34.8,1,3.56,21.6,2
CUST0002833,70200.0,5.58,511347.0,32.5,0,2.01,14.2,2
CUST0002834,69339.0,4.83,152868.0,22.8,0,4.31,27.1,2
CUST0002835,58470.0,1.58,278968.0,38.4,1,4.15,9.0,1
CUST0002836,46833.0,8.13,188202.0,5.5,3,4.1,19.0,1
CUST0002837,59964.0,7.15,429778.0,31.9,1,2.05,26.2,3
CUST0002838,100792.0,9.39,389317.0,17.0,0,2.95,34.7,3
CUST0002839,118923.0,7.77,318459.0,30.5,2,3.71,35.4,5
CUST0002840,59287.0,1.96,533648.0,18.1,1,3.82,25.5,4
CUST0002841,91653.0,9.8,556499.0,16.9,4,2.15,22.7,3
CUST0002842,67385.0,9.12,186246.0,31.6,2,2.71,11.6,2
CUST0002843,59562.0,9.54,324736.0,14.6,1,4.7,21.2,3
CUST0002844,101329.0,7.85,232076.0,39.1,1,4.94,38.8,4
CUST0002845,49648.0,2.12,448119.0,23.4,4,4.76,2.8,4
CUST0002846,103494.0,9.54,591988.0,34.4,0,4.2,18.0,5
CUST0002847,63099.0,9.18,322778.0,25.5,0,3.42,25.5,4
CUST0002848,63815.0,8.52,346143.0,29.6,0,3.76,31.0,1
CUST0002849,101688.0,2.24,139285.0,22.9,3,2.47,30.4,3
CUST0002850,46107.0,2.98,82527.0,28.9,0,3.88,21.1,2
CUST0002851,62677.0,3.8,585642.0,46.3,3,4.75,10.6,2
CUST0002852,70173.0,5.93,410864.0,39.2,2,2.29,7.6,4
CUST0002853,89838.0,7.11,535350.0,39.5,1,2.45,15.2,3
CUST0002854,108229.0,1.82,188930.0,16.4,2,3.22,2.9,1
CUST0002855,50844.0,1.54,483408.0,15.6,1,3.14,32.9,4
CUST0002856,53983.0,8.64,201439.0,46.0,3,4.69,14.6,0
CUST0002857,52076.0,2.33,249400.0,6.5,2,3.76,22.5,3
CUST0002858,90280.0,3.35,260248.0,38.2,1,2.39,8.4,7
CUST0002859,32562.0,5.89,118064.0,2.6,2,2.82,20.0,1
CUST0002860,57776.0,4.99,225803.0,29.3,0,3.22,10.6,3
CUST0002861,83481.0,3.67,598517.0,14.0,0,3.44,35.8,5
CUST0002862,70785.0,3.88,243408.0,30.1,0,4.39,14.0,4
CUST0002863,63608.0,9.96,268031.0,19.6,2,2.92,15.3,5
CUST0002864,97475.0,2.33,288496.0,24.8,1,4.15,10.3,9
CUST0002865,56095.0,5.63,267384.0,5.2,3,2.9,35.3,4
CUST0002866,49717.0,3.89,496077.0,10.3,2,3.36,37.6,4
CUST0002867,91115.0,4.88,462764.0,37.4,1,2.31,26.0,5
CUST0002868,109114.0,9.73,190820.0,25.1,1,2.15,35.8,3
CUST0002869,72424.0,2.94,373864.0,29.7,3,4.61,28.7,3
CUST0002870,75411.0,4.15,505628.0,40.3,2,2.24,39.6,6
CUST0002871,64462.0,3.13,97077.0,16.8,2,2.42,13.1,4
CUST0002872,88382.0,7.87,331105.0,18.7,0,2.56,26.0,6
CUST0002873,72308.0,9.95,293944.0,10.3,3,4.33,29.8,3
CUST0002874,66513.0,5.5,137674.0,10.8,1,3.11,38.4,1
CUST0002875,119948.0,6.78,453538.0,12.6,0,2.26,37.9,2
CUST0002876,96642.0,4.9,131093.0,34.2,2,4.69,1.1,1
CUST0002877,63850.0,5.58,344243.0,35.8,0,3.58,37.9,4
CUST0002878,46146.0,2.17,350451.0,48.0,0,4.1,16.1,2
CUST0002879,47069.0,3.36,220399.0,15.2,1,2.15,36.1,1
CUST0002880,118347.0,7.33,413322.0,9.1,0,4.72,3.6,2
CUST0002881,97593.0,2.18,303283.0,26.3,0,2.8,2.6,3
CUST0002882,43417.0,8.93,552759.0,9.9,1,3.11,32.3,4
CUST0002883,77208.0,10.0,501225.0,15.9,3,3.55,24.3,3
CUST0002884,91394.0,5.05,181259.0,41.5,2,2.59,19.5,3
CUST0002885,58936.0,6.95,449946.0,9.6,0,3.93,18.4,3
CUST0002886,68526.0,6.72,460843.0,36.0,3,2.11,38.2,6
CUST0002887,112025.0,3.57,288753.0,7.7,0,4.82,4.6,1
CUST0002888,81672.0,4.17,258732.0,27.0,0,3.37,18.7,4
CUST0002889,109029.0,3.06,203599.0,39.0,3,3.73,35.0,2
CUST0002890,110521.0,9.97,572918.0,22.4,3,2.88,13.5,4
CUST0002891,118470.0,9.81,430577.0,38.6,0,2.08,1.8,2
CUST0002892,47028.0,2.23,512786.0,26.3,2,4.97,11.6,6
CUST0002893,82454.0,9.71,170558.0,1.6,0,3.49,14.1,7
CUST0002894,31707.0,7.62,516415.0,20.3,1,2.52,35.5,2
CUST0002895,65297.0,6.54,553383.0,7.6,0,2.33,13.0,3
CUST0002896,50076.0,6.45,498952.0,21.7,3,3.05,23.4,1
CUST0002897,94438.0,9.84,209090.0,33.3,4,4.42,14.5,3
CUST0002898,40520.0,6.93,395970.0,4.6,3,3.28,2.6,2
CUST0002899,34568.0,5.86,356377.0,15.8,1,3.05,25.4,4
CUST0002900,108660.0,9.03,436206.0,31.4,1,3.31,23.9,3
CUST0002901,88517.0,4.39,554790.0,34.4,0,4.82,24.9,2
CUST0002902,94241.0,4.16,237754.0,35.5,3,3.54,22.0,2
CUST0002903,31992.0,6.11,95328.0,44.3,0,4.03,15.7,10
CUST0002904,35864.0,4.07,161574.0,1.2,3,2.18,13.4,0
CUST0002905,68123.0,4.51,140712.0,33.5,3,3.52,34.9,0
CUST0002906,109877.0,9.0,457895.0,5.5,2,4.9,10.0,3
CUST0002907,100546.0,1.1,564975.0,49.5,0,2.78,33.0,5
CUST0002908,34499.0,2.03,293362.0,28.7,0,2.66,27.8,1
CUST0002909,52668.0,8.93,340016.0,2.9,0,4.85,31.0,4
CUST0002910,105228.0,9.92,544932.0,43.5,0,4.97,24.6,3
CUST0002911,71970.0,3.99,496887.0,1.6,1,4.19,37.2,0
CUST0002912,39535.0,3.81,218801.0,37.3,1,4.03,26.2,2
CUST0002913,58090.0,6.18,168037.0,35.5,0,2.37,13.7,2
CUST0002914,119527.0,6.34,412667.0,41.7,2,2.6,25.6,5
CUST0002915,61832.0,2.69,560626.0,19.7,1,2.88,24.5,2
CUST0002916,55888.0,1.65,539640.0,20.1,3,4.11,29.0,4
CUST0002917,65527.0,4.73,346435.0,10.2,0,4.23,3.6,5
CUST0002918,69772.0,8.69,424811.0,34.2,2,3.93,21.3,3
CUST0002919,107764.0,8.94,391001.0,30.3,0,4.08,27.4,4
CUST0002920,88500.0,3.43,483710.0,16.0,2,4.28,33.0,2
CUST0002921,49099.0,7.08,306014.0,2.3,3,2.58,10.4,5
CUST0002922,83494.0,6.85,443357.0,43.9,0,4.12,7.8,4
CUST0002923,108990.0,3.96,556237.0,30.0,0,4.38,8.7,7
CUST0002924,77674.0,9.35,218173.0,18.1,0,4.6,39.5,4
CUST0002925,104584.0,3.17,516018.0,45.7,0,3.38,0.7,2
CUST0002926,76489.0,2.56,539964.0,50.0,0,4.83,22.4,4
CUST0002927,72210.0,2.72,499355.0,25.3,2,2.76,23.1,1
CUST0002928,73550.0,3.01,364888.0,20.0,0,2.31,30.3,4
CUST0002929,56447.0,9.51,419262.0,13.3,1,4.07,5.0,9
CUST0002930,103344.0,1.76,444404.0,32.5,2,3.33,24.5,4
CUST0002931,106645.0,4.48,205987.0,41.3,0,3.01,7.0,3
CUST0002932,37863.0,1.8,588499.0,12.7,2,3.66,9.2,2
CUST0002933,64788.0,5.79,229054.0,9.2,1,4.06,3.7,6
CUST0002934,79797.0,8.61,316688.0,9.4,0,3.46,0.1,5
CUST0002935,95704.0,4.72,481921.0,47.7,1,4.9,4.5,5
CUST0002936,75800.0,4.39,526007.0,27.1,0,2.19,39.2,3
CUST0002937,81527.0,9.07,325470.0,27.9,1,2.6,30.2,2
CUST0002938,100483.0,8.32,587635.0,11.5,1,3.71,1.1,2
CUST0002939,91755.0,3.18,86602.0,14.3,0,2.96,25.1,2
CUST0002940,71787.0,6.33,557427.0,42.0,2,4.7,20.9,4
CUST0002941,98024.0,8.47,88300.0,31.6,4,4.48,29.2,5
CUST0002942,97138.0,1.45,585844.0,2.0,3,3.39,30.6,1
CUST0002943,83114.0,9.09,304095.0,2.4,0,2.64,37.7,3
CUST0002944,72484.0,9.11,581645.0,26.4,1,2.94,25.0,3
CUST0002945,58808.0,3.6,501125.0,22.0,0,2.09,28.7,5
CUST0002946,66328.0,7.68,90316.0,34.1,1,3.97,21.2,2
CUST0002947,35697.0,6.06,446162.0,37.0,0,4.36,17.9,1
CUST0002948,55669.0,9.74,325431.0,8.8,1,2.47,17.7,3
CUST0002949,31953.0,9.07,339383.0,37.6,3,3.71,3.3,3
CUST0002950,86045.0,2.21,300552.0,27.9,4,2.05,11.2,1
CUST0002951,40352.0,4.88,449852.0,46.1,1,4.68,2.6,1
CUST0002952,58864.0,7.37,484769.0,11.2,1,3.57,2.1,3
CUST0002953,59538.0,9.8,331309.0,19.7,0,3.4,13.8,3
CUST0002954,106216.0,9.14,461638.0,4.8,0,2.41,7.5,3
CUST0002955,108943.0,8.48,255563.0,12.5,3,2.99,28.2,3
CUST0002956,64778.0,1.3,138365.0,12.6,3,3.48,20.3,1
CUST0002957,82083.0,8.94,588968.0,36.5,0,2.56,22.2,3
CUST0002958,76448.0,1.74,104343.0,14.9,0,4.19,18.3,2
CUST0002959,54642.0,7.95,491503.0,44.3,1,3.89,6.0,2
CUST0002960,79986.0,4.2,326466.0,25.4,0,4.7,12.5,7
CUST0002961,66403.0,7.8,350686.0,5.4,3,4.92,20.7,5
CUST0002962,60106.0,8.33,576733.0,40.3,1,4.06,15.3,4
CUST0002963,38687.0,1.85,281959.0,13.0,1,4.46,30.8,5
CUST0002964,90507.0,9.03,390551.0,34.0,2,4.81,3.8,2
CUST0002965,38707.0,3.59,243598.0,42.1,0,4.62,37.2,2
CUST0002966,38963.0,5.28,394475.0,48.8,2,4.61,11.3,2
CUST0002967,74483.0,6.78,121473.0,2.1,0,3.51,37.0,3
CUST0002968,109163.0,5.97,318678.0,38.1,1,4.04,1.1,5
CUST0002969,90643.0,6.92,331868.0,16.5,2,3.91,29.3,2
CUST0002970,70677.0,6.38,333595.0,22.6,1,3.59,4.2,6
CUST0002971,52092.0,3.64,187907.0,26.6,2,2.85,20.0,2
CUST0002972,56235.0,5.13,166021.0,41.5,4,4.13,10.4,2
CUST0002973,40877.0,5.94,591178.0,12.6,0,2.22,32.3,5
CUST0002974,48619.0,9.78,257710.0,12.2,3,3.85,20.0,2
CUST0002975,99378.0,5.14,257716.0,10.8,4,4.89,6.7,0
CUST0002976,104086.0,9.54,290329.0,16.7,0,4.28,28.3,2
CUST0002977,76098.0,9.64,432100.0,29.7,1,3.7,31.5,2
CUST0002978,37066.0,6.63,599096.0,47.2,0,4.85,29.2,3
CUST0002979,93151.0,7.41,544914.0,3.8,2,3.39,9.8,3
CUST0002980,113861.0,2.01,428790.0,17.0,1,2.3,23.3,1
CUST0002981,84510.0,5.46,431276.0,27.1,1,2.42,21.1,1
CUST0002982,72139.0,7.32,216112.0,21.7,1,2.3,35.8,2
CUST0002983,39303.0,4.03,555804.0,4.4,0,3.36,6.1,4
CUST0002984,59215.0,6.87,146984.0,21.4,2,2.3,8.1,5
CUST0002985,41846.0,2.93,500268.0,13.9,3,4.36,15.8,5
CUST0002986,52399.0,9.03,349176.0,29.3,1,4.48,30.5,4
CUST0002987,42936.0,8.04,173498.0,3.1,0,2.02,10.6,5
CUST0002988,103191.0,9.13,294712.0,25.8,3,2.53,13.9,1
CUST0002989,98633.0,3.28,212531.0,32.6,0,2.89,8.2,2
CUST0002990,58810.0,9.12,501752.0,15.1,0,2.73,5.6,3
CUST0002991,105241.0,9.64,232681.0,44.3,3,3.29,35.3,3
CUST0002992,105236.0,9.32,218808.0,48.5,1,4.23,3.9,1
CUST0002993,47049.0,3.2,282403.0,2.9,3,2.77,13.6,2
CUST0002994,68326.0,3.18,158849.0,41.2,1,4.27,36.3,6
