customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00609,2024-12-08,Technical,My bill has errors and I have had to call twice about the same issue.,3,11,0,1
C00609,2022-06-12,Account Management,My power has been out for two days and nobody has given me an update.,4,11,0,1
C00610,2022-04-21,Billing,"Three technicians, three no-shows. I have lost my patience entirely.",5,6,1,0
C00610,2023-07-06,Meter Reading,I am not satisfied with how my previous complaint was handled.,3,2,1,0
C00611,2022-07-13,Account Management,The level of service I am receiving is completely unacceptable.,4,6,1,1
C00611,2022-07-18,Account Management,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5,14,0,0
C00613,2022-02-05,Billing,The technician did not show up at the agreed time without any notice.,3,9,0,1
C00613,2022-12-11,Account Management,Quick question about the new tariff letter I received.,1,9,0,1
C00614,2024-01-18,Billing,Can you confirm my direct debit amount?,1,9,0,1
C00614,2023-07-17,Billing,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5,15,0,1
C00615,2022-02-27,Technical,My bill was slightly higher than I expected this month.,2,3,0,1
C00615,2022-10-07,Meter Reading,I had trouble navigating the new online portal at first.,2,3,1,0
C00615,2022-11-16,Meter Reading,The website was slow when I tried to log in yesterday.,2,8,0,1
C00616,2023-10-19,Service Quality,My power has been out for two days and nobody has given me an update.,4,2,0,1
C00616,2023-11-03,Outage,The customer service agent I spoke to was not very helpful.,3,2,1,0
C00616,2023-04-15,Account Management,I have been trying to get this resolved for two weeks now.,3,9,0,0
C00617,2022-02-05,Outage,The level of service I am receiving is completely unacceptable.,4,12,0,0
C00617,2023-07-03,Billing,I am considering switching providers if this is not fixed immediately.,4,1,0,0
C00618,2024-01-07,Account Management,The customer service agent I spoke to was not very helpful.,3,5,1,1
C00618,2023-10-03,Meter Reading,My bill has errors and I have had to call twice about the same issue.,3,12,1,0
C00620,2024-07-08,Account Management,I want to cancel my account. I have had enough of this terrible service.,5,12,0,1
C00622,2023-06-28,Billing,My meter reading submission didn't go through on the first try.,2,4,0,1
C00623,2024-08-02,Billing,My meter reading submission didn't go through on the first try.,2,8,0,1
C00624,2022-07-16,Service Quality,The website was slow when I tried to log in yesterday.,2,3,0,1
C00624,2022-01-12,Billing,I was on hold for about 20 minutes which felt long.,2,12,0,1
C00624,2023-05-12,Account Management,Just checking when my next meter read is scheduled.,1,9,0,1
C00624,2022-10-20,Meter Reading,Just checking when my next meter read is scheduled.,1,1,0,1
C00625,2022-05-07,Service Quality,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5,10,0,0
C00625,2024-10-20,Outage,Quick question about the new tariff letter I received.,1,8,0,1
C00626,2023-07-08,Account Management,The level of service I am receiving is completely unacceptable.,4,14,1,0
C00626,2024-01-12,Outage,I have been waiting over a week for someone to call me back.,3,6,0,1
C00627,2024-05-07,Meter Reading,The technician did not show up at the agreed time without any notice.,3,2,1,1
C00627,2023-10-05,Technical,I am switching providers immediately. I cannot tolerate this incompetence.,5,16,0,1
C00627,2024-11-20,Meter Reading,"Three technicians, three no-shows. I have lost my patience entirely.",5,9,1,0
C00629,2024-08-09,Account Management,Your company has overcharged me for months and nobody will fix it.,5,26,0,0
C00629,2022-10-23,Service Quality,I waited longer than usual for a callback but it came eventually.,2,3,0,1
C00629,2023-12-21,Billing,"There was a small discrepancy on my statement, now resolved.",2,8,0,1
C00629,2023-06-16,Meter Reading,Nobody in your company seems to take responsibility for anything.,4,23,0,0
C00630,2022-06-28,Billing,I took a day off work for the technician and nobody came.,4,20,0,0
C00630,2024-02-21,Billing,I want to cancel my account. I have had enough of this terrible service.,5,18,1,1
C00631,2023-02-06,Meter Reading,I would like to know my current contract end date.,1,6,0,1
C00631,2024-08-06,Meter Reading,I need to change my contact phone number on the account.,1,1,0,1
C00632,2024-07-18,Billing,I was on hold for about 20 minutes which felt long.,2,9,0,1
C00632,2024-12-02,Technical,Just checking when my next meter read is scheduled.,1,8,0,1
C00633,2024-10-14,Technical,Can you confirm my direct debit amount?,1,2,0,1
C00633,2022-10-13,Account Management,The level of service I am receiving is completely unacceptable.,4,18,1,1
C00633,2022-01-28,Technical,"Everything is fine, just updating my details.",1,2,0,1
C00633,2022-07-28,Technical,I took a day off work for the technician and nobody came.,4,8,1,0
C00634,2022-05-27,Meter Reading,I want to switch to paperless billing.,1,5,0,0
C00635,2024-12-09,Technical,The rate increase was not communicated clearly and came as a surprise.,3,9,0,1
C00635,2023-04-21,Technical,My bill has errors and I have had to call twice about the same issue.,3,19,1,0
C00635,2023-02-12,Billing,I would like to know my current contract end date.,1,6,0,0
C00635,2023-05-08,Outage,Nobody in your company seems to take responsibility for anything.,4,18,1,1
C00635,2024-06-04,Billing,I feel like loyal customers are not being valued the way they should be.,3,16,1,1
C00636,2023-02-04,Account Management,I have escalated this complaint twice and it is still not resolved.,4,1,0,0
C00637,2022-12-18,Service Quality,I would like to check my current balance please.,1,6,0,1
C00637,2023-02-22,Technical,My bill has errors and I have had to call twice about the same issue.,3,16,0,0
C00638,2022-11-01,Outage,I would like to know my current contract end date.,1,1,0,1
C00638,2023-03-27,Service Quality,"There was a small discrepancy on my statement, now resolved.",2,2,0,0
C00638,2023-12-19,Account Management,Could you send me a copy of last month's bill?,1,6,0,1
C00639,2024-07-13,Billing,I am not satisfied with how my previous complaint was handled.,3,2,0,0
C00639,2024-12-15,Meter Reading,Your company has overcharged me for months and nobody will fix it.,5,6,1,0
C00639,2022-05-22,Technical,I would like to check my current balance please.,1,9,0,1
C00640,2023-05-04,Outage,"There was a small discrepancy on my statement, now resolved.",2,11,0,0
C00641,2024-07-01,Service Quality,I have been trying to get this resolved for two weeks now.,3,2,0,0
C00642,2024-11-24,Account Management,I was treated rudely on my last call and I want this addressed.,4,22,1,0
C00642,2022-08-25,Account Management,I had trouble navigating the new online portal at first.,2,14,0,0
C00642,2024-12-24,Technical,I was treated rudely on my last call and I want this addressed.,4,11,0,0
C00643,2024-05-09,Meter Reading,My meter reading submission didn't go through on the first try.,2,4,0,1
C00645,2024-12-18,Service Quality,Can you confirm my direct debit amount?,1,1,0,1
C00645,2022-09-07,Technical,Response time was a bit slower than last time I called.,2,8,0,1
C00647,2022-08-16,Service Quality,Calling to update my billing address.,1,9,1,1
C00648,2024-08-26,Technical,The technician arrived a bit late but did a good job.,2,4,0,1
C00649,2022-04-05,Service Quality,The level of service I am receiving is completely unacceptable.,4,17,1,0
C00649,2022-06-04,Technical,My account was charged incorrectly and I am still waiting for a credit.,3,10,0,1
C00649,2023-05-13,Outage,I am contacting my lawyer. This is negligent and completely unacceptable.,5,24,1,1
C00651,2023-08-17,Outage,I have been trying to get this resolved for two weeks now.,3,10,0,1
C00651,2022-05-02,Service Quality,My account was charged incorrectly and I am still waiting for a credit.,3,8,0,1
C00651,2023-08-19,Meter Reading,The email confirmation for my account change took two days to arrive.,2,13,0,0
C00651,2024-03-09,Technical,The website was slow when I tried to log in yesterday.,2,14,0,1
C00652,2024-08-21,Billing,My meter reading submission didn't go through on the first try.,2,8,1,1
C00653,2022-06-27,Technical,Your company has overcharged me for months and nobody will fix it.,5,10,0,0
C00653,2023-02-14,Technical,I feel like loyal customers are not being valued the way they should be.,3,17,1,1
C00654,2023-07-20,Account Management,Just checking when my next meter read is scheduled.,1,8,0,0
C00654,2023-02-15,Account Management,The website was slow when I tried to log in yesterday.,2,11,0,1
C00655,2022-06-28,Billing,The website was slow when I tried to log in yesterday.,2,7,0,0
C00656,2023-10-12,Account Management,"Everything is fine, just updating my details.",1,2,0,1
C00656,2023-03-20,Meter Reading,I want to cancel my account. I have had enough of this terrible service.,5,14,0,0
C00657,2022-02-04,Outage,My meter reading submission didn't go through on the first try.,2,3,0,1
C00657,2023-02-09,Technical,I was treated rudely on my last call and I want this addressed.,4,8,0,1
C00657,2024-11-15,Meter Reading,My bill was slightly higher than I expected this month.,2,7,0,1
C00658,2024-06-13,Meter Reading,The rate increase was not communicated clearly and came as a surprise.,3,3,0,0
C00658,2022-06-12,Outage,I was on hold for about 20 minutes which felt long.,2,11,1,1
C00658,2022-03-14,Service Quality,I took a day off work for the technician and nobody came.,4,4,0,0
C00658,2023-10-27,Technical,The customer service agent I spoke to was not very helpful.,3,5,0,1
C00658,2022-10-15,Account Management,I was treated rudely on my last call and I want this addressed.,4,19,0,1
C00659,2024-09-08,Technical,The rate increase was not communicated clearly and came as a surprise.,3,10,0,1
C00659,2024-11-08,Meter Reading,I want a full refund and I am cancelling everything today.,5,9,1,1
C00660,2023-02-21,Billing,Nobody in your company seems to take responsibility for anything.,4,23,0,1
C00660,2022-01-16,Service Quality,"Three technicians, three no-shows. I have lost my patience entirely.",5,2,1,0
C00660,2022-10-09,Billing,I feel like loyal customers are not being valued the way they should be.,3,16,0,1
C00660,2022-11-16,Meter Reading,I am not satisfied with how my previous complaint was handled.,3,12,0,1
C00660,2022-06-11,Meter Reading,The technician did not show up at the agreed time without any notice.,3,1,0,0
C00661,2023-05-21,Outage,Could you send me a copy of last month's bill?,1,5,0,1
C00661,2024-05-17,Technical,I have been without power for five days and your team does not care at all.,5,10,0,0
C00661,2023-01-16,Meter Reading,My meter reading submission didn't go through on the first try.,2,6,0,1
C00662,2022-11-24,Account Management,The technician did not show up at the agreed time without any notice.,3,9,0,0
C00662,2022-07-13,Service Quality,The email confirmation for my account change took two days to arrive.,2,3,0,0
C00662,2023-02-14,Technical,I am very unhappy with the service. My complaint from last month is still open.,4,12,0,1
C00663,2024-05-05,Technical,I have been trying to get this resolved for two weeks now.,3,16,0,0
C00663,2024-06-28,Service Quality,The website was slow when I tried to log in yesterday.,2,5,0,1
C00664,2023-11-03,Technical,I am considering switching providers if this is not fixed immediately.,4,14,0,0
C00664,2024-01-12,Account Management,I am very unhappy with the service. My complaint from last month is still open.,4,5,1,0
C00666,2023-09-05,Meter Reading,I want to switch to paperless billing.,1,5,1,1
C00668,2024-08-25,Outage,My account was charged incorrectly and I am still waiting for a credit.,3,9,0,0
C00668,2023-09-22,Outage,I have been trying to get this resolved for two weeks now.,3,19,0,1
C00668,2023-03-11,Billing,I have been waiting over a week for someone to call me back.,3,15,1,1
C00669,2022-02-02,Billing,"There was a small discrepancy on my statement, now resolved.",2,4,0,0
C00669,2023-05-25,Account Management,The worst customer experience I have ever had in my life.,5,13,0,0
C00669,2023-10-22,Account Management,The rate increase was not communicated clearly and came as a surprise.,3,4,1,0
C00670,2023-09-15,Meter Reading,I have escalated this complaint twice and it is still not resolved.,4,8,1,0
